geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.05
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
0;76.64;63.0;96.0;-33.0;63.0
0;67.64666666666666;58.0;77.0;-19.0;58.0
9;51.97;50.0;55.0;-5.0;50.0
19;42.94;41.0;46.0;-5.0;41.0
29;38.11333333333334;38.0;41.0;-3.0;38.0
39;32.983333333333334;32.0;35.0;-3.0;32.0
49;29.053333333333335;29.0;32.0;-3.0;29.0
59;27.27;26.0;29.0;-3.0;26.0
69;23.076666666666668;23.0;26.0;-3.0;23.0
79;21.37;19.0;25.0;-6.0;19.0
89;18.08;18.0;21.0;-3.0;18.0
99;18.076666666666668;18.0;21.0;-3.0;18.0
109;17.14;17.0;20.0;-3.0;17.0
119;16.046666666666667;16.0;19.0;-3.0;16.0
129;16.09;16.0;19.0;-3.0;16.0
139;16.11;16.0;19.0;-3.0;16.0
149;16.053333333333335;16.0;19.0;-3.0;16.0
159;16.116666666666667;16.0;19.0;-3.0;16.0
169;16.106666666666666;16.0;19.0;-3.0;16.0
179;16.1;16.0;19.0;-3.0;16.0
189;16.096666666666668;16.0;19.0;-3.0;16.0
199;16.166666666666668;16.0;19.0;-3.0;16.0
209;16.07;16.0;19.0;-3.0;16.0
219;16.116666666666667;16.0;19.0;-3.0;16.0
229;16.126666666666665;16.0;19.0;-3.0;16.0
239;16.076666666666668;16.0;19.0;-3.0;16.0
249;16.163333333333334;16.0;19.0;-3.0;16.0
259;16.116666666666667;16.0;19.0;-3.0;16.0
269;16.13;16.0;19.0;-3.0;16.0
279;16.15;16.0;19.0;-3.0;16.0
289;16.066666666666666;16.0;19.0;-3.0;16.0
299;16.106666666666666;16.0;19.0;-3.0;16.0
309;16.093333333333334;16.0;19.0;-3.0;16.0
319;16.076666666666668;16.0;19.0;-3.0;16.0
329;16.073333333333334;16.0;19.0;-3.0;16.0
339;16.14;16.0;19.0;-3.0;16.0
349;16.13;16.0;19.0;-3.0;16.0
359;16.063333333333333;16.0;19.0;-3.0;16.0
369;16.15;16.0;19.0;-3.0;16.0
379;16.086666666666666;16.0;19.0;-3.0;16.0
389;16.166666666666668;16.0;19.0;-3.0;16.0
399;16.113333333333333;16.0;19.0;-3.0;16.0
409;16.086666666666666;16.0;19.0;-3.0;16.0
419;16.10333333333333;16.0;19.0;-3.0;16.0
429;16.123333333333335;16.0;19.0;-3.0;16.0
439;16.083333333333332;16.0;19.0;-3.0;16.0
449;16.116666666666667;16.0;19.0;-3.0;16.0
459;16.096666666666668;16.0;19.0;-3.0;16.0
469;16.106666666666666;16.0;19.0;-3.0;16.0
479;16.07;16.0;19.0;-3.0;16.0
489;16.106666666666666;16.0;19.0;-3.0;16.0
499;16.093333333333334;16.0;19.0;-3.0;16.0
509;16.14666666666667;16.0;19.0;-3.0;16.0
519;16.12;16.0;19.0;-3.0;16.0
529;16.156666666666666;16.0;19.0;-3.0;16.0
539;16.086666666666666;16.0;19.0;-3.0;16.0
549;16.15;16.0;19.0;-3.0;16.0
559;16.096666666666668;16.0;19.0;-3.0;16.0
569;16.11;16.0;19.0;-3.0;16.0
579;16.14;16.0;19.0;-3.0;16.0
589;16.09;16.0;19.0;-3.0;16.0
599;16.076666666666668;16.0;19.0;-3.0;16.0
609;16.11;16.0;19.0;-3.0;16.0
619;16.166666666666668;16.0;19.0;-3.0;16.0
629;16.14;16.0;19.0;-3.0;16.0
639;16.11;16.0;19.0;-3.0;16.0
649;16.11;16.0;19.0;-3.0;16.0
659;16.1;16.0;19.0;-3.0;16.0
669;16.07;16.0;19.0;-3.0;16.0
679;16.116666666666667;16.0;19.0;-3.0;16.0
689;16.043333333333333;16.0;19.0;-3.0;16.0
699;16.106666666666666;16.0;19.0;-3.0;16.0
709;16.116666666666667;16.0;19.0;-3.0;16.0
719;16.106666666666666;16.0;19.0;-3.0;16.0
729;16.106666666666666;16.0;19.0;-3.0;16.0
739;16.143333333333334;16.0;19.0;-3.0;16.0
749;16.17;16.0;19.0;-3.0;16.0
759;16.123333333333335;16.0;19.0;-3.0;16.0
769;16.083333333333332;16.0;19.0;-3.0;16.0
779;16.123333333333335;16.0;19.0;-3.0;16.0
789;16.08;16.0;19.0;-3.0;16.0
799;16.086666666666666;16.0;19.0;-3.0;16.0
809;16.12;16.0;19.0;-3.0;16.0
819;16.043333333333333;16.0;18.0;-2.0;16.0
829;16.1;16.0;19.0;-3.0;16.0
839;16.086666666666666;16.0;19.0;-3.0;16.0
849;16.116666666666667;16.0;19.0;-3.0;16.0
859;16.13;16.0;19.0;-3.0;16.0
869;16.116666666666667;16.0;19.0;-3.0;16.0
879;16.093333333333334;16.0;19.0;-3.0;16.0
889;16.126666666666665;16.0;19.0;-3.0;16.0
899;16.07;16.0;19.0;-3.0;16.0
909;16.093333333333334;16.0;19.0;-3.0;16.0
919;16.083333333333332;16.0;19.0;-3.0;16.0
929;16.086666666666666;16.0;19.0;-3.0;16.0
939;16.10333333333333;16.0;19.0;-3.0;16.0
949;16.126666666666665;16.0;19.0;-3.0;16.0
959;16.116666666666667;16.0;19.0;-3.0;16.0
969;16.143333333333334;16.0;19.0;-3.0;16.0
979;16.093333333333334;16.0;19.0;-3.0;16.0
989;16.083333333333332;16.0;19.0;-3.0;16.0
999;16.15;16.0;19.0;-3.0;16.0
1009;16.11;16.0;19.0;-3.0;16.0
1019;16.04;16.0;19.0;-3.0;16.0
1029;16.13;16.0;19.0;-3.0;16.0
1039;15.123333333333333;15.0;18.0;-3.0;15.0
1049;15.1;15.0;18.0;-3.0;15.0
1059;15.11;15.0;18.0;-3.0;15.0
1069;15.183333333333334;15.0;18.0;-3.0;15.0
1079;15.093333333333334;15.0;18.0;-3.0;15.0
1089;15.096666666666666;15.0;18.0;-3.0;15.0
1099;14.163333333333334;14.0;18.0;-4.0;14.0
1109;14.12;14.0;17.0;-3.0;14.0
1119;14.093333333333334;14.0;17.0;-3.0;14.0
1129;14.043333333333333;14.0;17.0;-3.0;14.0
1139;14.153333333333334;14.0;17.0;-3.0;14.0
1149;14.153333333333334;14.0;17.0;-3.0;14.0
1159;14.07;14.0;17.0;-3.0;14.0
1169;14.18;14.0;17.0;-3.0;14.0
1179;14.093333333333334;14.0;17.0;-3.0;14.0
1189;14.063333333333333;14.0;17.0;-3.0;14.0
1199;14.126666666666667;14.0;17.0;-3.0;14.0
1209;14.05;14.0;17.0;-3.0;14.0
1219;14.086666666666666;14.0;17.0;-3.0;14.0
1229;14.153333333333334;14.0;17.0;-3.0;14.0
1239;14.053333333333333;14.0;17.0;-3.0;14.0
1249;14.11;14.0;17.0;-3.0;14.0
1259;14.093333333333334;14.0;17.0;-3.0;14.0
1269;14.143333333333333;14.0;17.0;-3.0;14.0
1279;14.106666666666667;14.0;17.0;-3.0;14.0
1289;14.053333333333333;14.0;17.0;-3.0;14.0
1299;14.076666666666666;14.0;17.0;-3.0;14.0
1309;14.083333333333334;14.0;17.0;-3.0;14.0
1319;14.11;14.0;17.0;-3.0;14.0
1329;14.12;14.0;17.0;-3.0;14.0
1339;14.193333333333333;14.0;17.0;-3.0;14.0
1349;14.093333333333334;14.0;17.0;-3.0;14.0
1359;14.12;14.0;17.0;-3.0;14.0
1369;14.04;14.0;17.0;-3.0;14.0
1379;14.06;14.0;17.0;-3.0;14.0
1389;14.103333333333333;14.0;17.0;-3.0;14.0
1399;14.086666666666666;14.0;17.0;-3.0;14.0
1409;14.186666666666667;14.0;17.0;-3.0;14.0
1419;14.12;14.0;17.0;-3.0;14.0
1429;14.126666666666667;14.0;17.0;-3.0;14.0
1439;14.166666666666666;14.0;17.0;-3.0;14.0
1449;14.143333333333333;14.0;17.0;-3.0;14.0
1459;14.096666666666666;14.0;17.0;-3.0;14.0
1469;14.103333333333333;14.0;17.0;-3.0;14.0
1479;14.11;14.0;17.0;-3.0;14.0
1489;14.073333333333334;14.0;17.0;-3.0;14.0
1499;14.113333333333333;14.0;17.0;-3.0;14.0
1509;14.126666666666667;14.0;17.0;-3.0;14.0
1519;14.09;14.0;17.0;-3.0;14.0
1529;14.07;14.0;17.0;-3.0;14.0
1539;14.083333333333334;14.0;17.0;-3.0;14.0
1549;14.083333333333334;14.0;17.0;-3.0;14.0
1559;14.12;14.0;17.0;-3.0;14.0
1569;14.123333333333333;14.0;17.0;-3.0;14.0
1579;14.083333333333334;14.0;17.0;-3.0;14.0
1589;14.096666666666666;14.0;17.0;-3.0;14.0
1599;14.096666666666666;14.0;17.0;-3.0;14.0
1609;14.146666666666667;14.0;17.0;-3.0;14.0
1619;14.086666666666666;14.0;17.0;-3.0;14.0
1629;14.146666666666667;14.0;17.0;-3.0;14.0
1639;14.143333333333333;14.0;17.0;-3.0;14.0
1649;14.04;14.0;17.0;-3.0;14.0
1659;14.083333333333334;14.0;17.0;-3.0;14.0
1669;14.113333333333333;14.0;17.0;-3.0;14.0
1679;14.113333333333333;14.0;17.0;-3.0;14.0
1689;14.116666666666667;14.0;17.0;-3.0;14.0
1699;14.133333333333333;14.0;17.0;-3.0;14.0
1709;14.156666666666666;14.0;17.0;-3.0;14.0
1719;14.113333333333333;14.0;17.0;-3.0;14.0
1729;14.13;14.0;17.0;-3.0;14.0
1739;14.113333333333333;14.0;17.0;-3.0;14.0
1749;14.14;14.0;17.0;-3.0;14.0
1759;14.09;14.0;17.0;-3.0;14.0
1769;14.163333333333334;14.0;17.0;-3.0;14.0
1779;14.16;14.0;17.0;-3.0;14.0
1789;14.083333333333334;14.0;17.0;-3.0;14.0
1799;14.11;14.0;17.0;-3.0;14.0
1809;14.093333333333334;14.0;17.0;-3.0;14.0
1819;14.056666666666667;14.0;17.0;-3.0;14.0
1829;14.076666666666666;14.0;17.0;-3.0;14.0
1839;14.12;14.0;17.0;-3.0;14.0
1849;14.06;14.0;17.0;-3.0;14.0
1859;14.143333333333333;14.0;17.0;-3.0;14.0
1869;14.163333333333334;14.0;17.0;-3.0;14.0
1879;14.1;14.0;17.0;-3.0;14.0
1889;14.136666666666667;14.0;17.0;-3.0;14.0
1899;14.093333333333334;14.0;17.0;-3.0;14.0
1909;14.093333333333334;14.0;17.0;-3.0;14.0
1919;14.17;14.0;17.0;-3.0;14.0
1929;14.18;14.0;17.0;-3.0;14.0
1939;14.143333333333333;14.0;17.0;-3.0;14.0
1949;14.163333333333334;14.0;17.0;-3.0;14.0
1959;14.05;14.0;17.0;-3.0;14.0
1969;14.116666666666667;14.0;17.0;-3.0;14.0
1979;14.12;14.0;17.0;-3.0;14.0
1989;14.106666666666667;14.0;17.0;-3.0;14.0
1999;14.076666666666666;14.0;17.0;-3.0;14.0
2009;14.083333333333334;14.0;17.0;-3.0;14.0
2019;14.13;14.0;17.0;-3.0;14.0
