geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
0;76.64;63.0;96.0;-33.0;63.0
0;67.65;58.0;77.0;-19.0;58.0
9;48.11666666666667;46.0;51.0;-5.0;46.0
19;42.84;41.0;46.0;-5.0;41.0
29;36.06333333333333;35.0;39.0;-4.0;35.0
39;33.06333333333333;33.0;36.0;-3.0;33.0
49;32.236666666666665;31.0;36.0;-5.0;31.0
59;30.04;30.0;33.0;-3.0;30.0
69;29.01;28.0;32.0;-4.0;28.0
79;27.006666666666668;26.0;30.0;-4.0;26.0
89;25.093333333333334;25.0;28.0;-3.0;25.0
99;24.076666666666668;24.0;27.0;-3.0;24.0
109;23.116666666666667;22.0;26.0;-4.0;22.0
119;21.043333333333333;21.0;24.0;-3.0;21.0
129;21.076666666666668;21.0;24.0;-3.0;21.0
139;21.073333333333334;21.0;24.0;-3.0;21.0
149;19.41;19.0;23.0;-4.0;19.0
159;19.113333333333333;19.0;22.0;-3.0;19.0
169;19.116666666666667;19.0;22.0;-3.0;19.0
179;19.1;19.0;22.0;-3.0;19.0
189;19.123333333333335;19.0;22.0;-3.0;19.0
199;19.126666666666665;19.0;22.0;-3.0;19.0
209;19.086666666666666;19.0;22.0;-3.0;19.0
219;19.12;19.0;22.0;-3.0;19.0
229;19.126666666666665;19.0;22.0;-3.0;19.0
239;19.066666666666666;19.0;22.0;-3.0;19.0
249;19.143333333333334;19.0;22.0;-3.0;19.0
259;19.11;19.0;22.0;-3.0;19.0
269;19.153333333333332;19.0;22.0;-3.0;19.0
279;19.153333333333332;19.0;22.0;-3.0;19.0
289;19.046666666666667;19.0;22.0;-3.0;19.0
299;19.116666666666667;19.0;22.0;-3.0;19.0
309;18.10333333333333;18.0;21.0;-3.0;18.0
319;18.11;18.0;21.0;-3.0;18.0
329;17.093333333333334;17.0;20.0;-3.0;17.0
339;17.16;17.0;20.0;-3.0;17.0
349;17.143333333333334;17.0;20.0;-3.0;17.0
359;16.87;15.0;20.0;-5.0;15.0
369;15.15;15.0;18.0;-3.0;15.0
379;15.093333333333334;15.0;18.0;-3.0;15.0
389;15.15;15.0;18.0;-3.0;15.0
399;15.11;15.0;18.0;-3.0;15.0
409;15.106666666666667;15.0;18.0;-3.0;15.0
419;15.09;15.0;18.0;-3.0;15.0
429;15.12;15.0;18.0;-3.0;15.0
439;15.05;15.0;18.0;-3.0;15.0
449;15.11;15.0;18.0;-3.0;15.0
459;15.1;15.0;18.0;-3.0;15.0
469;15.123333333333333;15.0;18.0;-3.0;15.0
479;15.1;15.0;18.0;-3.0;15.0
489;15.12;15.0;18.0;-3.0;15.0
499;15.116666666666667;15.0;18.0;-3.0;15.0
509;15.143333333333333;15.0;18.0;-3.0;15.0
519;15.133333333333333;15.0;18.0;-3.0;15.0
529;15.136666666666667;15.0;18.0;-3.0;15.0
539;15.12;15.0;18.0;-3.0;15.0
549;15.193333333333333;15.0;18.0;-3.0;15.0
559;15.126666666666667;15.0;18.0;-3.0;15.0
569;15.116666666666667;15.0;18.0;-3.0;15.0
579;15.11;15.0;18.0;-3.0;15.0
589;15.1;15.0;18.0;-3.0;15.0
599;15.083333333333334;15.0;18.0;-3.0;15.0
609;15.123333333333333;15.0;18.0;-3.0;15.0
619;15.143333333333333;15.0;18.0;-3.0;15.0
629;15.15;15.0;18.0;-3.0;15.0
639;15.103333333333333;15.0;18.0;-3.0;15.0
649;15.12;15.0;18.0;-3.0;15.0
659;15.09;15.0;18.0;-3.0;15.0
669;15.093333333333334;15.0;18.0;-3.0;15.0
679;15.13;15.0;18.0;-3.0;15.0
689;15.046666666666667;15.0;18.0;-3.0;15.0
699;15.113333333333333;15.0;18.0;-3.0;15.0
709;15.126666666666667;15.0;18.0;-3.0;15.0
719;15.113333333333333;15.0;18.0;-3.0;15.0
729;15.096666666666666;15.0;18.0;-3.0;15.0
739;15.13;15.0;18.0;-3.0;15.0
749;15.173333333333334;15.0;18.0;-3.0;15.0
759;15.12;15.0;18.0;-3.0;15.0
769;15.053333333333333;15.0;18.0;-3.0;15.0
779;15.143333333333333;15.0;18.0;-3.0;15.0
789;15.096666666666666;15.0;18.0;-3.0;15.0
799;15.113333333333333;15.0;18.0;-3.0;15.0
809;15.113333333333333;15.0;18.0;-3.0;15.0
819;15.01;14.0;18.0;-4.0;14.0
829;14.123333333333333;14.0;17.0;-3.0;14.0
839;14.106666666666667;14.0;17.0;-3.0;14.0
849;14.146666666666667;14.0;17.0;-3.0;14.0
859;14.103333333333333;14.0;17.0;-3.0;14.0
869;14.106666666666667;14.0;17.0;-3.0;14.0
879;14.136666666666667;14.0;17.0;-3.0;14.0
889;14.14;14.0;17.0;-3.0;14.0
899;14.066666666666666;14.0;17.0;-3.0;14.0
909;14.11;14.0;17.0;-3.0;14.0
