geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
0;76.64;63.0;96.0;-33.0;63.0
0;67.66;58.0;77.0;-19.0;58.0
9;51.04;49.0;53.0;-4.0;49.0
19;43.04333333333334;42.0;46.0;-4.0;42.0
29;37.04;35.0;41.0;-6.0;35.0
39;33.04;33.0;36.0;-3.0;33.0
49;29.416666666666668;28.0;33.0;-5.0;28.0
59;27.043333333333333;27.0;30.0;-3.0;27.0
69;25.183333333333334;25.0;28.0;-3.0;25.0
79;25.13;25.0;28.0;-3.0;25.0
89;23.106666666666666;23.0;26.0;-3.0;23.0
99;21.113333333333333;21.0;24.0;-3.0;21.0
109;19.116666666666667;19.0;22.0;-3.0;19.0
119;19.03;19.0;22.0;-3.0;19.0
129;19.09;19.0;22.0;-3.0;19.0
139;19.106666666666666;19.0;22.0;-3.0;19.0
149;19.073333333333334;19.0;22.0;-3.0;19.0
159;19.123333333333335;19.0;22.0;-3.0;19.0
169;18.116666666666667;18.0;21.0;-3.0;18.0
179;17.093333333333334;17.0;20.0;-3.0;17.0
189;17.133333333333333;17.0;20.0;-3.0;17.0
199;17.12;17.0;20.0;-3.0;17.0
209;17.08;17.0;20.0;-3.0;17.0
219;17.116666666666667;17.0;20.0;-3.0;17.0
229;17.13;17.0;20.0;-3.0;17.0
239;17.083333333333332;17.0;20.0;-3.0;17.0
249;17.16;17.0;20.0;-3.0;17.0
259;17.093333333333334;17.0;20.0;-3.0;17.0
269;17.173333333333332;17.0;20.0;-3.0;17.0
279;17.183333333333334;17.0;20.0;-3.0;17.0
289;17.05666666666667;17.0;20.0;-3.0;17.0
299;17.086666666666666;17.0;20.0;-3.0;17.0
309;17.076666666666668;17.0;20.0;-3.0;17.0
319;17.10333333333333;17.0;20.0;-3.0;17.0
329;17.076666666666668;17.0;20.0;-3.0;17.0
339;17.14;17.0;20.0;-3.0;17.0
349;17.14;17.0;20.0;-3.0;17.0
359;17.083333333333332;17.0;20.0;-3.0;17.0
369;17.173333333333332;17.0;20.0;-3.0;17.0
379;17.08;17.0;20.0;-3.0;17.0
389;17.17;17.0;20.0;-3.0;17.0
399;17.08;17.0;20.0;-3.0;17.0
409;17.09;17.0;20.0;-3.0;17.0
419;17.083333333333332;17.0;20.0;-3.0;17.0
429;17.113333333333333;17.0;20.0;-3.0;17.0
439;17.066666666666666;17.0;20.0;-3.0;17.0
449;17.11;17.0;20.0;-3.0;17.0
459;17.106666666666666;17.0;20.0;-3.0;17.0
469;17.083333333333332;17.0;20.0;-3.0;17.0
479;17.086666666666666;17.0;20.0;-3.0;17.0
489;17.123333333333335;17.0;20.0;-3.0;17.0
499;17.1;17.0;20.0;-3.0;17.0
509;17.166666666666668;17.0;20.0;-3.0;17.0
519;17.106666666666666;17.0;20.0;-3.0;17.0
529;17.136666666666667;17.0;20.0;-3.0;17.0
539;17.123333333333335;17.0;20.0;-3.0;17.0
549;17.21;17.0;20.0;-3.0;17.0
559;17.143333333333334;17.0;20.0;-3.0;17.0
569;17.11;17.0;20.0;-3.0;17.0
579;17.113333333333333;17.0;20.0;-3.0;17.0
589;17.106666666666666;17.0;20.0;-3.0;17.0
599;17.066666666666666;17.0;20.0;-3.0;17.0
609;17.1;17.0;20.0;-3.0;17.0
619;17.15;17.0;20.0;-3.0;17.0
629;17.153333333333332;17.0;20.0;-3.0;17.0
639;17.113333333333333;17.0;20.0;-3.0;17.0
649;17.09;17.0;20.0;-3.0;17.0
659;17.12;17.0;20.0;-3.0;17.0
669;17.083333333333332;17.0;20.0;-3.0;17.0
679;17.12;17.0;20.0;-3.0;17.0
689;17.043333333333333;17.0;20.0;-3.0;17.0
699;17.133333333333333;17.0;20.0;-3.0;17.0
709;17.11;17.0;20.0;-3.0;17.0
719;17.096666666666668;17.0;20.0;-3.0;17.0
729;17.10333333333333;17.0;20.0;-3.0;17.0
739;17.14;17.0;20.0;-3.0;17.0
749;17.13;17.0;20.0;-3.0;17.0
759;17.106666666666666;17.0;20.0;-3.0;17.0
769;17.083333333333332;17.0;20.0;-3.0;17.0
779;17.16;17.0;20.0;-3.0;17.0
789;17.10333333333333;17.0;20.0;-3.0;17.0
799;17.093333333333334;17.0;20.0;-3.0;17.0
809;17.116666666666667;17.0;20.0;-3.0;17.0
819;17.05666666666667;17.0;20.0;-3.0;17.0
829;17.133333333333333;17.0;20.0;-3.0;17.0
839;17.13;17.0;20.0;-3.0;17.0
849;17.113333333333333;17.0;20.0;-3.0;17.0
859;17.113333333333333;17.0;20.0;-3.0;17.0
869;17.133333333333333;17.0;20.0;-3.0;17.0
879;17.10333333333333;17.0;20.0;-3.0;17.0
889;17.116666666666667;17.0;20.0;-3.0;17.0
899;16.08;16.0;19.0;-3.0;16.0
909;16.123333333333335;16.0;19.0;-3.0;16.0
