geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
0;76.64;63.0;96.0;-33.0;63.0
0;67.63;58.0;77.0;-19.0;58.0
9;47.35333333333333;46.0;50.0;-4.0;46.0
19;40.986666666666665;40.0;44.0;-4.0;40.0
29;35.79333333333334;35.0;40.0;-5.0;35.0
39;32.05;32.0;35.0;-3.0;32.0
49;29.053333333333335;29.0;32.0;-3.0;29.0
59;27.036666666666665;27.0;30.0;-3.0;27.0
69;27.073333333333334;27.0;30.0;-3.0;27.0
79;27.123333333333335;27.0;30.0;-3.0;27.0
89;27.086666666666666;27.0;30.0;-3.0;27.0
99;26.086666666666666;26.0;29.0;-3.0;26.0
109;26.073333333333334;25.0;29.0;-4.0;25.0
119;24.24;24.0;27.0;-3.0;24.0
129;23.086666666666666;23.0;26.0;-3.0;23.0
139;23.083333333333332;23.0;26.0;-3.0;23.0
149;23.076666666666668;23.0;26.0;-3.0;23.0
159;23.10333333333333;23.0;26.0;-3.0;23.0
169;22.293333333333333;22.0;26.0;-4.0;22.0
179;21.07;21.0;24.0;-3.0;21.0
189;21.113333333333333;21.0;24.0;-3.0;21.0
199;21.116666666666667;21.0;24.0;-3.0;21.0
209;21.073333333333334;21.0;24.0;-3.0;21.0
219;21.133333333333333;21.0;24.0;-3.0;21.0
229;21.096666666666668;21.0;24.0;-3.0;21.0
239;21.083333333333332;21.0;24.0;-3.0;21.0
249;21.12;21.0;24.0;-3.0;21.0
259;21.086666666666666;21.0;24.0;-3.0;21.0
269;21.14666666666667;21.0;24.0;-3.0;21.0
279;21.113333333333333;21.0;24.0;-3.0;21.0
289;21.05;21.0;24.0;-3.0;21.0
299;21.09;21.0;24.0;-3.0;21.0
309;21.073333333333334;21.0;24.0;-3.0;21.0
319;21.10333333333333;21.0;24.0;-3.0;21.0
329;21.076666666666668;21.0;24.0;-3.0;21.0
339;21.156666666666666;21.0;24.0;-3.0;21.0
349;21.15;21.0;24.0;-3.0;21.0
359;21.086666666666666;21.0;24.0;-3.0;21.0
369;21.116666666666667;21.0;24.0;-3.0;21.0
379;21.106666666666666;21.0;24.0;-3.0;21.0
389;19.46;19.0;23.0;-4.0;19.0
399;19.10333333333333;19.0;22.0;-3.0;19.0
409;19.076666666666668;19.0;22.0;-3.0;19.0
419;19.093333333333334;19.0;22.0;-3.0;19.0
429;19.11;19.0;22.0;-3.0;19.0
439;19.053333333333335;19.0;22.0;-3.0;19.0
449;19.1;19.0;22.0;-3.0;19.0
459;19.09;19.0;22.0;-3.0;19.0
469;19.1;19.0;22.0;-3.0;19.0
479;19.09;19.0;22.0;-3.0;19.0
489;19.106666666666666;19.0;22.0;-3.0;19.0
499;19.093333333333334;19.0;22.0;-3.0;19.0
509;19.126666666666665;19.0;22.0;-3.0;19.0
519;19.096666666666668;19.0;22.0;-3.0;19.0
529;19.123333333333335;19.0;22.0;-3.0;19.0
539;19.113333333333333;19.0;22.0;-3.0;19.0
549;19.18;19.0;22.0;-3.0;19.0
559;19.113333333333333;19.0;22.0;-3.0;19.0
569;19.10333333333333;19.0;22.0;-3.0;19.0
579;19.11;19.0;22.0;-3.0;19.0
589;19.10333333333333;19.0;22.0;-3.0;19.0
599;19.05666666666667;19.0;22.0;-3.0;19.0
609;19.066666666666666;19.0;22.0;-3.0;19.0
619;19.15;19.0;22.0;-3.0;19.0
629;19.14;19.0;22.0;-3.0;19.0
639;19.093333333333334;19.0;22.0;-3.0;19.0
649;19.086666666666666;19.0;22.0;-3.0;19.0
659;19.093333333333334;19.0;22.0;-3.0;19.0
669;19.1;19.0;22.0;-3.0;19.0
679;19.083333333333332;19.0;22.0;-3.0;19.0
689;19.053333333333335;19.0;22.0;-3.0;19.0
699;19.11;19.0;22.0;-3.0;19.0
709;19.13;19.0;22.0;-3.0;19.0
719;19.1;19.0;22.0;-3.0;19.0
729;19.066666666666666;19.0;22.0;-3.0;19.0
739;19.10333333333333;19.0;22.0;-3.0;19.0
749;19.153333333333332;19.0;22.0;-3.0;19.0
759;19.106666666666666;19.0;22.0;-3.0;19.0
769;19.066666666666666;19.0;22.0;-3.0;19.0
779;19.14;19.0;22.0;-3.0;19.0
789;19.086666666666666;19.0;22.0;-3.0;19.0
799;19.11;19.0;22.0;-3.0;19.0
809;19.136666666666667;19.0;22.0;-3.0;19.0
819;18.05;18.0;21.0;-3.0;18.0
829;18.113333333333333;18.0;21.0;-3.0;18.0
839;18.09;18.0;21.0;-3.0;18.0
849;18.1;18.0;21.0;-3.0;18.0
859;18.12;18.0;21.0;-3.0;18.0
869;18.04;16.0;21.0;-5.0;16.0
879;16.116666666666667;16.0;19.0;-3.0;16.0
889;16.143333333333334;16.0;19.0;-3.0;16.0
899;16.086666666666666;16.0;19.0;-3.0;16.0
