geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
0;76.64;63.0;96.0;-33.0;63.0
0;67.66666666666667;58.0;77.0;-19.0;58.0
9;50.49666666666667;49.0;53.0;-4.0;49.0
19;41.99666666666667;41.0;44.0;-3.0;41.0
29;36.04;34.0;38.0;-4.0;34.0
39;31.986666666666668;31.0;35.0;-4.0;31.0
49;26.05;26.0;28.0;-2.0;26.0
59;24.03;24.0;27.0;-3.0;24.0
69;23.093333333333334;23.0;26.0;-3.0;23.0
79;22.13;22.0;25.0;-3.0;22.0
89;22.106666666666666;22.0;25.0;-3.0;22.0
99;22.086666666666666;22.0;25.0;-3.0;22.0
109;22.13;22.0;25.0;-3.0;22.0
119;22.033333333333335;22.0;25.0;-3.0;22.0
129;22.076666666666668;22.0;25.0;-3.0;22.0
139;22.076666666666668;22.0;25.0;-3.0;22.0
149;22.05;22.0;25.0;-3.0;22.0
159;22.07;22.0;25.0;-3.0;22.0
169;22.106666666666666;22.0;25.0;-3.0;22.0
179;22.096666666666668;22.0;25.0;-3.0;22.0
189;22.09;22.0;25.0;-3.0;22.0
199;22.11;22.0;25.0;-3.0;22.0
209;22.073333333333334;22.0;25.0;-3.0;22.0
219;22.09;22.0;25.0;-3.0;22.0
229;22.116666666666667;22.0;25.0;-3.0;22.0
239;22.08;22.0;25.0;-3.0;22.0
249;22.123333333333335;22.0;25.0;-3.0;22.0
259;22.093333333333334;22.0;25.0;-3.0;22.0
269;22.14;22.0;25.0;-3.0;22.0
279;22.13;22.0;25.0;-3.0;22.0
289;22.05666666666667;22.0;25.0;-3.0;22.0
299;22.073333333333334;22.0;25.0;-3.0;22.0
309;22.066666666666666;22.0;25.0;-3.0;22.0
319;22.036666666666665;21.0;25.0;-4.0;21.0
329;21.083333333333332;21.0;24.0;-3.0;21.0
339;20.49;20.0;24.0;-4.0;20.0
349;19.14666666666667;19.0;22.0;-3.0;19.0
359;19.08;19.0;22.0;-3.0;19.0
369;19.11;19.0;22.0;-3.0;19.0
379;19.086666666666666;19.0;22.0;-3.0;19.0
389;19.116666666666667;19.0;22.0;-3.0;19.0
399;19.073333333333334;19.0;22.0;-3.0;19.0
409;19.093333333333334;19.0;22.0;-3.0;19.0
419;19.08;19.0;22.0;-3.0;19.0
429;19.10333333333333;19.0;22.0;-3.0;19.0
439;19.09;19.0;22.0;-3.0;19.0
449;19.076666666666668;19.0;22.0;-3.0;19.0
459;19.076666666666668;19.0;22.0;-3.0;19.0
469;19.09;19.0;22.0;-3.0;19.0
479;19.09;19.0;22.0;-3.0;19.0
489;19.11;19.0;22.0;-3.0;19.0
499;19.096666666666668;19.0;22.0;-3.0;19.0
509;19.14;19.0;22.0;-3.0;19.0
519;19.10333333333333;19.0;22.0;-3.0;19.0
529;19.093333333333334;19.0;22.0;-3.0;19.0
539;19.083333333333332;19.0;22.0;-3.0;19.0
549;19.16;19.0;22.0;-3.0;19.0
559;19.106666666666666;19.0;22.0;-3.0;19.0
569;19.093333333333334;19.0;22.0;-3.0;19.0
579;19.116666666666667;19.0;22.0;-3.0;19.0
589;19.106666666666666;19.0;22.0;-3.0;19.0
599;19.063333333333333;19.0;22.0;-3.0;19.0
609;19.1;19.0;22.0;-3.0;19.0
619;19.14;19.0;22.0;-3.0;19.0
629;19.136666666666667;19.0;22.0;-3.0;19.0
639;19.1;19.0;22.0;-3.0;19.0
649;19.11;19.0;22.0;-3.0;19.0
659;19.1;19.0;22.0;-3.0;19.0
669;19.073333333333334;19.0;22.0;-3.0;19.0
679;19.08;19.0;22.0;-3.0;19.0
689;19.043333333333333;19.0;22.0;-3.0;19.0
699;17.68;17.0;22.0;-5.0;17.0
709;16.376666666666665;16.0;20.0;-4.0;16.0
719;16.083333333333332;16.0;19.0;-3.0;16.0
729;16.096666666666668;16.0;19.0;-3.0;16.0
739;16.116666666666667;16.0;19.0;-3.0;16.0
749;16.15;16.0;19.0;-3.0;16.0
759;16.106666666666666;16.0;19.0;-3.0;16.0
769;16.096666666666668;16.0;19.0;-3.0;16.0
779;16.14;16.0;19.0;-3.0;16.0
789;16.096666666666668;16.0;19.0;-3.0;16.0
799;16.11;16.0;19.0;-3.0;16.0
809;16.14666666666667;16.0;19.0;-3.0;16.0
819;16.08;16.0;19.0;-3.0;16.0
829;16.136666666666667;16.0;19.0;-3.0;16.0
839;16.10333333333333;16.0;19.0;-3.0;16.0
849;16.12;16.0;19.0;-3.0;16.0
859;16.113333333333333;16.0;19.0;-3.0;16.0
869;16.126666666666665;16.0;19.0;-3.0;16.0
879;16.11;16.0;19.0;-3.0;16.0
889;16.143333333333334;16.0;19.0;-3.0;16.0
899;16.066666666666666;16.0;19.0;-3.0;16.0
909;16.113333333333333;16.0;19.0;-3.0;16.0
