geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
0;76.64;63.0;96.0;-33.0;63.0
0;67.67666666666666;58.0;77.0;-19.0;58.0
9;50.056666666666665;49.0;53.0;-4.0;49.0
19;43.00666666666667;42.0;46.0;-4.0;42.0
29;37.02;36.0;40.0;-4.0;36.0
39;33.05;33.0;36.0;-3.0;33.0
49;32.04666666666667;32.0;35.0;-3.0;32.0
59;29.03;29.0;32.0;-3.0;29.0
69;27.06;27.0;30.0;-3.0;27.0
79;26.096666666666668;26.0;29.0;-3.0;26.0
89;25.086666666666666;25.0;28.0;-3.0;25.0
99;25.073333333333334;25.0;28.0;-3.0;25.0
109;25.1;25.0;28.0;-3.0;25.0
119;25.033333333333335;25.0;28.0;-3.0;25.0
129;25.063333333333333;25.0;28.0;-3.0;25.0
139;25.02;24.0;28.0;-4.0;24.0
149;24.046666666666667;24.0;27.0;-3.0;24.0
159;24.123333333333335;24.0;27.0;-3.0;24.0
169;24.106666666666666;24.0;27.0;-3.0;24.0
179;23.08;23.0;25.0;-2.0;23.0
189;22.086666666666666;22.0;25.0;-3.0;22.0
199;22.11;22.0;25.0;-3.0;22.0
209;22.06;22.0;25.0;-3.0;22.0
219;22.093333333333334;22.0;25.0;-3.0;22.0
229;22.11;22.0;25.0;-3.0;22.0
239;22.063333333333333;22.0;25.0;-3.0;22.0
249;22.12;22.0;25.0;-3.0;22.0
259;22.086666666666666;22.0;25.0;-3.0;22.0
269;22.126666666666665;22.0;25.0;-3.0;22.0
279;22.163333333333334;22.0;25.0;-3.0;22.0
289;22.066666666666666;22.0;25.0;-3.0;22.0
299;22.076666666666668;22.0;25.0;-3.0;22.0
309;22.086666666666666;22.0;25.0;-3.0;22.0
319;22.086666666666666;22.0;25.0;-3.0;22.0
329;22.073333333333334;22.0;25.0;-3.0;22.0
339;22.14;22.0;25.0;-3.0;22.0
349;22.133333333333333;22.0;25.0;-3.0;22.0
359;22.08;22.0;25.0;-3.0;22.0
369;22.113333333333333;22.0;25.0;-3.0;22.0
379;22.083333333333332;22.0;25.0;-3.0;22.0
389;22.126666666666665;22.0;25.0;-3.0;22.0
399;22.086666666666666;22.0;25.0;-3.0;22.0
409;22.09;22.0;25.0;-3.0;22.0
419;22.083333333333332;22.0;25.0;-3.0;22.0
429;22.126666666666665;22.0;25.0;-3.0;22.0
439;22.063333333333333;22.0;24.0;-2.0;22.0
449;22.093333333333334;22.0;25.0;-3.0;22.0
459;22.066666666666666;22.0;25.0;-3.0;22.0
469;22.096666666666668;22.0;25.0;-3.0;22.0
479;22.076666666666668;22.0;25.0;-3.0;22.0
489;22.093333333333334;22.0;25.0;-3.0;22.0
499;22.096666666666668;22.0;25.0;-3.0;22.0
509;21.113333333333333;21.0;24.0;-3.0;21.0
519;21.106666666666666;21.0;24.0;-3.0;21.0
529;21.116666666666667;21.0;24.0;-3.0;21.0
539;21.08;21.0;24.0;-3.0;21.0
549;21.17;21.0;24.0;-3.0;21.0
559;21.116666666666667;21.0;24.0;-3.0;21.0
569;21.106666666666666;21.0;24.0;-3.0;21.0
579;21.10333333333333;21.0;24.0;-3.0;21.0
589;21.116666666666667;21.0;24.0;-3.0;21.0
599;21.036666666666665;21.0;24.0;-3.0;21.0
609;21.08;20.0;24.0;-4.0;20.0
619;20.133333333333333;20.0;23.0;-3.0;20.0
629;20.136666666666667;20.0;23.0;-3.0;20.0
639;20.093333333333334;20.0;23.0;-3.0;20.0
649;20.086666666666666;20.0;23.0;-3.0;20.0
659;20.086666666666666;20.0;23.0;-3.0;20.0
669;20.076666666666668;20.0;23.0;-3.0;20.0
679;20.096666666666668;20.0;23.0;-3.0;20.0
689;20.04;20.0;23.0;-3.0;20.0
699;20.12;20.0;23.0;-3.0;20.0
709;20.123333333333335;20.0;23.0;-3.0;20.0
719;20.10333333333333;20.0;23.0;-3.0;20.0
729;20.076666666666668;20.0;23.0;-3.0;20.0
739;20.113333333333333;20.0;23.0;-3.0;20.0
749;20.15;20.0;23.0;-3.0;20.0
759;20.10333333333333;20.0;23.0;-3.0;20.0
769;20.086666666666666;20.0;23.0;-3.0;20.0
779;19.156666666666666;19.0;22.0;-3.0;19.0
789;17.10333333333333;17.0;20.0;-3.0;17.0
799;16.11;16.0;19.0;-3.0;16.0
809;16.14666666666667;16.0;19.0;-3.0;16.0
819;16.086666666666666;16.0;19.0;-3.0;16.0
829;15.39;15.0;19.0;-4.0;15.0
839;15.083333333333334;15.0;18.0;-3.0;15.0
849;15.14;15.0;18.0;-3.0;15.0
859;15.116666666666667;15.0;18.0;-3.0;15.0
869;14.116666666666667;14.0;17.0;-3.0;14.0
879;14.103333333333333;14.0;17.0;-3.0;14.0
889;13.136666666666667;13.0;16.0;-3.0;13.0
