geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples
Tamanho População: 300
Máximo de Gerações: 15000
1169;15.02;9.0;28.0;-19.0;9.0
1179;14.896666666666667;9.0;26.0;-17.0;9.0
1189;15.976666666666667;9.0;30.0;-21.0;9.0
1199;15.06;9.0;31.0;-22.0;9.0
1209;15.663333333333334;9.0;30.0;-21.0;9.0
1219;15.093333333333334;9.0;29.0;-20.0;9.0
1229;15.276666666666667;9.0;33.0;-24.0;9.0
1239;14.986666666666666;9.0;26.0;-17.0;9.0
1249;15.16;9.0;27.0;-18.0;9.0
1259;15.24;9.0;28.0;-19.0;7.0
1269;14.386666666666667;9.0;28.0;-19.0;7.0
1279;15.186666666666667;9.0;27.0;-18.0;7.0
1289;15.206666666666667;9.0;32.0;-23.0;7.0
1299;15.243333333333334;9.0;30.0;-21.0;7.0
1309;15.336666666666666;9.0;27.0;-18.0;7.0
1319;15.523333333333333;9.0;29.0;-20.0;7.0
1329;14.92;9.0;27.0;-18.0;7.0
1339;15.26;9.0;31.0;-22.0;7.0
1349;15.206666666666667;7.0;27.0;-20.0;7.0
1359;13.566666666666666;7.0;25.0;-18.0;7.0
1369;13.78;7.0;29.0;-22.0;7.0
1379;13.04;7.0;26.0;-19.0;7.0
1389;13.24;7.0;29.0;-22.0;7.0
1399;13.693333333333333;7.0;26.0;-19.0;7.0
1409;13.196666666666667;7.0;26.0;-19.0;7.0
1419;13.66;7.0;28.0;-21.0;7.0
1429;13.646666666666667;7.0;25.0;-18.0;7.0
1439;13.39;7.0;31.0;-24.0;7.0
1449;13.186666666666667;7.0;26.0;-19.0;7.0
1459;13.47;7.0;25.0;-18.0;7.0
1469;13.636666666666667;7.0;25.0;-18.0;7.0
1479;12.893333333333333;7.0;23.0;-16.0;7.0
1489;13.54;7.0;26.0;-19.0;7.0
1499;13.733333333333333;7.0;24.0;-17.0;7.0
1509;13.46;7.0;27.0;-20.0;7.0
1519;13.946666666666667;7.0;26.0;-19.0;7.0
1529;13.43;7.0;27.0;-20.0;7.0
1539;13.7;7.0;28.0;-21.0;7.0
1549;12.786666666666667;7.0;26.0;-19.0;7.0
1559;13.113333333333333;7.0;28.0;-21.0;7.0
1569;13.183333333333334;7.0;27.0;-20.0;7.0
1579;13.123333333333333;7.0;26.0;-19.0;7.0
1589;13.303333333333333;7.0;25.0;-18.0;7.0
1599;13.146666666666667;7.0;27.0;-20.0;7.0
1609;13.223333333333333;7.0;28.0;-21.0;7.0
1619;13.75;7.0;27.0;-20.0;7.0
1629;13.49;7.0;27.0;-20.0;7.0
1639;13.043333333333333;7.0;25.0;-18.0;7.0
1649;13.493333333333334;7.0;26.0;-19.0;7.0
1659;13.13;7.0;25.0;-18.0;7.0
1669;13.136666666666667;7.0;24.0;-17.0;7.0
1679;12.816666666666666;7.0;23.0;-16.0;7.0
1689;13.363333333333333;7.0;30.0;-23.0;7.0
1699;13.02;7.0;23.0;-16.0;7.0
1709;12.933333333333334;7.0;25.0;-18.0;7.0
1719;13.103333333333333;7.0;26.0;-19.0;7.0
1729;13.206666666666667;7.0;27.0;-20.0;7.0
1739;13.456666666666667;7.0;25.0;-18.0;7.0
1749;12.873333333333333;7.0;25.0;-18.0;7.0
