geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
0;84.60333333333334;69.0;101.0;-32.0;69.0
0;75.47;66.0;86.0;-20.0;66.0
9;57.87;54.0;61.0;-7.0;54.0
19;47.02;45.0;50.0;-5.0;45.0
29;41.06333333333333;39.0;44.0;-5.0;39.0
39;36.70333333333333;36.0;39.0;-3.0;36.0
49;34.09;34.0;37.0;-3.0;34.0
59;30.093333333333334;30.0;33.0;-3.0;30.0
69;30.093333333333334;30.0;33.0;-3.0;30.0
79;30.073333333333334;30.0;33.0;-3.0;30.0
89;28.1;27.0;31.0;-4.0;27.0
99;27.07;26.0;30.0;-4.0;26.0
109;24.513333333333332;24.0;28.0;-4.0;24.0
119;23.113333333333333;23.0;26.0;-3.0;23.0
129;23.126666666666665;23.0;26.0;-3.0;23.0
139;22.133333333333333;22.0;25.0;-3.0;22.0
149;21.04;21.0;23.0;-2.0;21.0
159;21.026666666666667;20.0;24.0;-4.0;20.0
169;20.08;20.0;23.0;-3.0;20.0
179;20.113333333333333;20.0;23.0;-3.0;20.0
189;20.10333333333333;20.0;23.0;-3.0;20.0
199;20.106666666666666;20.0;23.0;-3.0;20.0
209;20.136666666666667;20.0;23.0;-3.0;20.0
219;20.10333333333333;20.0;23.0;-3.0;20.0
229;20.053333333333335;20.0;23.0;-3.0;20.0
239;20.073333333333334;20.0;23.0;-3.0;20.0
249;20.066666666666666;20.0;23.0;-3.0;20.0
259;20.086666666666666;20.0;23.0;-3.0;20.0
269;18.293333333333333;18.0;22.0;-4.0;18.0
279;16.093333333333334;15.0;19.0;-4.0;15.0
289;15.116666666666667;15.0;18.0;-3.0;15.0
299;15.08;15.0;18.0;-3.0;15.0
309;15.083333333333334;15.0;18.0;-3.0;15.0
319;15.13;15.0;18.0;-3.0;15.0
329;15.116666666666667;14.0;18.0;-4.0;14.0
339;14.12;14.0;17.0;-3.0;14.0
349;14.126666666666667;14.0;17.0;-3.0;14.0
359;14.166666666666666;14.0;17.0;-3.0;14.0
369;14.14;14.0;17.0;-3.0;14.0
379;14.086666666666666;14.0;17.0;-3.0;14.0
389;14.083333333333334;14.0;17.0;-3.0;14.0
399;14.106666666666667;14.0;17.0;-3.0;14.0
409;14.09;14.0;17.0;-3.0;14.0
419;14.103333333333333;14.0;17.0;-3.0;14.0
429;14.09;14.0;17.0;-3.0;14.0
439;14.146666666666667;14.0;17.0;-3.0;14.0
449;14.143333333333333;14.0;17.0;-3.0;14.0
459;14.1;14.0;17.0;-3.0;14.0
469;14.123333333333333;14.0;17.0;-3.0;14.0
479;14.116666666666667;14.0;17.0;-3.0;14.0
489;14.216666666666667;14.0;17.0;-3.0;14.0
499;14.146666666666667;14.0;17.0;-3.0;14.0
509;14.156666666666666;14.0;17.0;-3.0;14.0
519;14.143333333333333;14.0;17.0;-3.0;14.0
529;14.113333333333333;14.0;17.0;-3.0;14.0
539;14.093333333333334;14.0;17.0;-3.0;14.0
549;14.123333333333333;14.0;17.0;-3.0;14.0
559;14.143333333333333;14.0;17.0;-3.0;14.0
569;14.13;14.0;17.0;-3.0;14.0
579;14.06;14.0;17.0;-3.0;14.0
589;14.09;14.0;17.0;-3.0;14.0
599;14.053333333333333;14.0;17.0;-3.0;14.0
609;14.12;14.0;17.0;-3.0;14.0
619;14.156666666666666;14.0;17.0;-3.0;14.0
629;14.103333333333333;14.0;17.0;-3.0;14.0
639;14.086666666666666;14.0;17.0;-3.0;14.0
649;14.123333333333333;14.0;17.0;-3.0;14.0
659;14.133333333333333;14.0;17.0;-3.0;14.0
669;14.076666666666666;14.0;17.0;-3.0;14.0
679;14.143333333333333;14.0;17.0;-3.0;14.0
689;14.143333333333333;14.0;17.0;-3.0;14.0
699;14.11;14.0;17.0;-3.0;14.0
709;14.066666666666666;14.0;17.0;-3.0;14.0
719;14.093333333333334;14.0;17.0;-3.0;14.0
729;14.136666666666667;14.0;17.0;-3.0;14.0
739;14.15;14.0;17.0;-3.0;14.0
749;14.133333333333333;14.0;17.0;-3.0;14.0
759;14.15;14.0;17.0;-3.0;14.0
769;14.083333333333334;14.0;17.0;-3.0;14.0
779;14.113333333333333;14.0;17.0;-3.0;14.0
789;14.103333333333333;14.0;17.0;-3.0;14.0
799;14.103333333333333;14.0;17.0;-3.0;14.0
809;14.106666666666667;14.0;17.0;-3.0;14.0
819;14.153333333333334;14.0;17.0;-3.0;14.0
829;14.156666666666666;14.0;17.0;-3.0;14.0
839;14.1;14.0;17.0;-3.0;14.0
849;14.113333333333333;14.0;17.0;-3.0;14.0
859;14.106666666666667;14.0;17.0;-3.0;14.0
869;14.113333333333333;14.0;17.0;-3.0;14.0
879;14.08;14.0;17.0;-3.0;14.0
889;14.153333333333334;14.0;17.0;-3.0;14.0
899;14.09;14.0;17.0;-3.0;14.0
