geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
0;84.60333333333334;69.0;101.0;-32.0;69.0
0;75.42333333333333;66.0;86.0;-20.0;66.0
9;56.026666666666664;53.0;60.0;-7.0;53.0
19;43.96666666666667;41.0;47.0;-6.0;41.0
29;36.07333333333333;36.0;39.0;-3.0;36.0
39;33.096666666666664;33.0;36.0;-3.0;33.0
49;30.243333333333332;30.0;34.0;-4.0;30.0
59;29.043333333333333;28.0;32.0;-4.0;28.0
69;28.116666666666667;28.0;31.0;-3.0;28.0
79;28.09;28.0;31.0;-3.0;28.0
89;27.10333333333333;26.0;30.0;-4.0;26.0
99;23.043333333333333;22.0;26.0;-4.0;22.0
109;22.063333333333333;22.0;25.0;-3.0;22.0
119;21.113333333333333;21.0;24.0;-3.0;21.0
129;20.156666666666666;20.0;23.0;-3.0;20.0
139;20.116666666666667;20.0;23.0;-3.0;20.0
149;20.05666666666667;20.0;23.0;-3.0;20.0
159;20.123333333333335;20.0;23.0;-3.0;20.0
169;20.063333333333333;20.0;23.0;-3.0;20.0
179;19.096666666666668;19.0;22.0;-3.0;19.0
189;19.093333333333334;19.0;22.0;-3.0;19.0
199;19.116666666666667;19.0;22.0;-3.0;19.0
209;18.133333333333333;18.0;21.0;-3.0;18.0
219;17.976666666666667;17.0;21.0;-4.0;17.0
229;17.08;17.0;20.0;-3.0;17.0
239;17.093333333333334;17.0;20.0;-3.0;17.0
249;17.07;17.0;20.0;-3.0;17.0
259;17.1;17.0;20.0;-3.0;17.0
269;16.546666666666667;16.0;20.0;-4.0;16.0
279;16.106666666666666;16.0;19.0;-3.0;16.0
289;16.113333333333333;16.0;19.0;-3.0;16.0
299;16.076666666666668;16.0;19.0;-3.0;16.0
309;16.073333333333334;16.0;19.0;-3.0;16.0
319;16.096666666666668;16.0;19.0;-3.0;16.0
329;16.136666666666667;16.0;19.0;-3.0;16.0
339;16.116666666666667;16.0;19.0;-3.0;16.0
349;16.136666666666667;16.0;19.0;-3.0;16.0
359;16.153333333333332;16.0;19.0;-3.0;16.0
369;16.116666666666667;16.0;19.0;-3.0;16.0
379;16.093333333333334;16.0;19.0;-3.0;16.0
389;16.1;16.0;19.0;-3.0;16.0
399;16.063333333333333;16.0;19.0;-3.0;16.0
409;16.08;16.0;19.0;-3.0;16.0
419;16.086666666666666;16.0;19.0;-3.0;16.0
429;16.096666666666668;16.0;19.0;-3.0;16.0
439;16.143333333333334;16.0;19.0;-3.0;16.0
449;16.133333333333333;16.0;19.0;-3.0;16.0
459;16.096666666666668;16.0;19.0;-3.0;16.0
469;16.10333333333333;16.0;19.0;-3.0;16.0
479;16.13;16.0;19.0;-3.0;16.0
489;16.2;16.0;19.0;-3.0;16.0
499;16.123333333333335;16.0;19.0;-3.0;16.0
509;16.156666666666666;16.0;19.0;-3.0;16.0
519;16.10333333333333;16.0;19.0;-3.0;16.0
529;15.316666666666666;15.0;19.0;-4.0;15.0
539;15.09;15.0;18.0;-3.0;15.0
549;15.13;15.0;18.0;-3.0;15.0
559;15.126666666666667;15.0;18.0;-3.0;15.0
569;15.116666666666667;15.0;18.0;-3.0;15.0
579;15.066666666666666;15.0;18.0;-3.0;15.0
589;15.096666666666666;15.0;18.0;-3.0;15.0
599;15.043333333333333;15.0;18.0;-3.0;15.0
609;15.116666666666667;15.0;18.0;-3.0;15.0
619;15.156666666666666;15.0;18.0;-3.0;15.0
629;15.073333333333334;15.0;18.0;-3.0;15.0
639;15.093333333333334;15.0;18.0;-3.0;15.0
649;15.116666666666667;15.0;18.0;-3.0;15.0
659;15.133333333333333;15.0;18.0;-3.0;15.0
669;15.073333333333334;15.0;18.0;-3.0;15.0
679;15.106666666666667;15.0;18.0;-3.0;15.0
689;15.15;15.0;18.0;-3.0;15.0
699;15.11;15.0;18.0;-3.0;15.0
709;15.06;15.0;18.0;-3.0;15.0
719;15.09;15.0;18.0;-3.0;15.0
729;15.15;15.0;18.0;-3.0;15.0
739;15.14;15.0;18.0;-3.0;15.0
749;15.116666666666667;15.0;18.0;-3.0;15.0
759;15.1;15.0;18.0;-3.0;15.0
769;15.073333333333334;15.0;18.0;-3.0;15.0
779;15.116666666666667;15.0;18.0;-3.0;15.0
789;15.116666666666667;15.0;18.0;-3.0;15.0
799;14.46;14.0;18.0;-4.0;14.0
809;14.113333333333333;14.0;17.0;-3.0;14.0
819;14.136666666666667;14.0;17.0;-3.0;14.0
829;14.156666666666666;14.0;17.0;-3.0;14.0
839;14.086666666666666;14.0;17.0;-3.0;14.0
849;13.12;13.0;16.0;-3.0;13.0
859;13.1;13.0;16.0;-3.0;13.0
869;13.13;13.0;16.0;-3.0;13.0
879;13.053333333333333;13.0;16.0;-3.0;13.0
889;13.153333333333334;13.0;16.0;-3.0;13.0
