geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
0;84.60333333333334;69.0;101.0;-32.0;69.0
0;75.47;66.0;86.0;-20.0;66.0
9;53.77;51.0;58.0;-7.0;51.0
19;45.056666666666665;44.0;48.0;-4.0;44.0
29;40.01;39.0;43.0;-4.0;39.0
39;34.54666666666667;33.0;39.0;-6.0;33.0
49;31.076666666666668;31.0;34.0;-3.0;31.0
59;29.063333333333333;28.0;32.0;-4.0;28.0
69;28.086666666666666;27.0;31.0;-4.0;27.0
79;26.11;26.0;29.0;-3.0;26.0
89;23.11;22.0;26.0;-4.0;22.0
99;19.093333333333334;19.0;22.0;-3.0;19.0
109;18.063333333333333;18.0;21.0;-3.0;18.0
119;18.14666666666667;18.0;21.0;-3.0;18.0
129;18.14;18.0;21.0;-3.0;18.0
139;18.116666666666667;18.0;21.0;-3.0;18.0
149;16.053333333333335;16.0;19.0;-3.0;16.0
159;16.11;16.0;19.0;-3.0;16.0
169;16.046666666666667;16.0;19.0;-3.0;16.0
179;16.13;16.0;19.0;-3.0;16.0
189;16.10333333333333;16.0;19.0;-3.0;16.0
199;16.136666666666667;16.0;19.0;-3.0;16.0
209;16.14;16.0;19.0;-3.0;16.0
219;16.123333333333335;16.0;19.0;-3.0;16.0
229;16.066666666666666;16.0;19.0;-3.0;16.0
239;16.086666666666666;16.0;19.0;-3.0;16.0
249;16.063333333333333;16.0;19.0;-3.0;16.0
259;16.093333333333334;16.0;19.0;-3.0;16.0
269;16.07;16.0;19.0;-3.0;16.0
279;15.103333333333333;15.0;18.0;-3.0;15.0
289;15.11;15.0;18.0;-3.0;15.0
299;15.063333333333333;15.0;18.0;-3.0;15.0
309;14.12;14.0;17.0;-3.0;14.0
319;14.11;14.0;17.0;-3.0;14.0
329;14.15;14.0;17.0;-3.0;14.0
339;14.156666666666666;14.0;17.0;-3.0;14.0
349;14.12;14.0;17.0;-3.0;14.0
359;14.136666666666667;14.0;17.0;-3.0;14.0
369;14.136666666666667;14.0;17.0;-3.0;14.0
379;14.08;14.0;17.0;-3.0;14.0
389;14.096666666666666;14.0;17.0;-3.0;14.0
399;14.113333333333333;14.0;17.0;-3.0;14.0
409;14.096666666666666;14.0;17.0;-3.0;14.0
419;14.106666666666667;14.0;17.0;-3.0;14.0
429;14.1;14.0;17.0;-3.0;14.0
439;14.12;14.0;17.0;-3.0;14.0
449;14.143333333333333;14.0;17.0;-3.0;14.0
459;14.093333333333334;14.0;17.0;-3.0;14.0
469;14.103333333333333;14.0;17.0;-3.0;14.0
479;14.113333333333333;14.0;17.0;-3.0;14.0
489;14.22;14.0;17.0;-3.0;14.0
499;14.13;14.0;17.0;-3.0;14.0
509;14.15;14.0;17.0;-3.0;14.0
519;14.126666666666667;14.0;17.0;-3.0;14.0
529;14.09;14.0;17.0;-3.0;14.0
539;14.096666666666666;14.0;17.0;-3.0;14.0
549;14.106666666666667;14.0;17.0;-3.0;14.0
559;14.156666666666666;14.0;17.0;-3.0;14.0
569;14.106666666666667;14.0;17.0;-3.0;14.0
579;14.073333333333334;14.0;17.0;-3.0;14.0
589;14.06;14.0;17.0;-3.0;14.0
599;14.083333333333334;14.0;17.0;-3.0;14.0
609;14.12;14.0;17.0;-3.0;14.0
619;14.143333333333333;14.0;17.0;-3.0;14.0
629;14.11;14.0;17.0;-3.0;14.0
639;14.113333333333333;14.0;17.0;-3.0;14.0
649;14.116666666666667;14.0;17.0;-3.0;14.0
659;14.12;14.0;17.0;-3.0;14.0
669;14.1;14.0;17.0;-3.0;14.0
679;14.13;14.0;17.0;-3.0;14.0
689;14.146666666666667;14.0;17.0;-3.0;14.0
699;14.126666666666667;14.0;17.0;-3.0;14.0
709;14.06;14.0;17.0;-3.0;14.0
719;14.103333333333333;14.0;17.0;-3.0;14.0
729;14.16;14.0;17.0;-3.0;14.0
739;14.13;14.0;17.0;-3.0;14.0
749;14.123333333333333;14.0;17.0;-3.0;14.0
759;14.136666666666667;14.0;17.0;-3.0;14.0
769;14.083333333333334;14.0;17.0;-3.0;14.0
779;14.093333333333334;14.0;17.0;-3.0;14.0
789;14.116666666666667;14.0;17.0;-3.0;14.0
799;14.07;14.0;17.0;-3.0;14.0
809;14.123333333333333;14.0;17.0;-3.0;14.0
819;14.153333333333334;14.0;17.0;-3.0;14.0
829;14.113333333333333;14.0;17.0;-3.0;14.0
839;14.09;14.0;17.0;-3.0;14.0
849;14.133333333333333;14.0;17.0;-3.0;14.0
859;14.11;14.0;17.0;-3.0;14.0
869;14.103333333333333;14.0;17.0;-3.0;14.0
879;14.076666666666666;14.0;17.0;-3.0;14.0
889;14.15;14.0;17.0;-3.0;14.0
899;13.09;13.0;16.0;-3.0;13.0
909;13.11;13.0;16.0;-3.0;13.0
