geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
0;84.60333333333334;69.0;101.0;-32.0;69.0
0;75.42666666666666;66.0;86.0;-20.0;66.0
9;59.92333333333333;58.0;63.0;-5.0;58.0
19;50.02;49.0;53.0;-4.0;49.0
29;43.77;40.0;47.0;-7.0;40.0
39;37.06;36.0;40.0;-4.0;36.0
49;32.276666666666664;32.0;36.0;-4.0;32.0
59;30.16;30.0;34.0;-4.0;30.0
69;27.996666666666666;27.0;31.0;-4.0;27.0
79;23.44;23.0;27.0;-4.0;23.0
89;22.133333333333333;22.0;25.0;-3.0;22.0
99;21.12;21.0;24.0;-3.0;21.0
109;19.05666666666667;19.0;22.0;-3.0;19.0
119;18.416666666666668;18.0;22.0;-4.0;18.0
129;18.153333333333332;18.0;21.0;-3.0;18.0
139;18.14;18.0;21.0;-3.0;18.0
149;18.06;18.0;21.0;-3.0;18.0
159;18.14666666666667;18.0;21.0;-3.0;18.0
169;18.073333333333334;18.0;21.0;-3.0;18.0
179;18.133333333333333;18.0;21.0;-3.0;18.0
189;18.12;18.0;21.0;-3.0;18.0
199;18.10333333333333;18.0;21.0;-3.0;18.0
209;18.17;18.0;21.0;-3.0;18.0
219;18.11;18.0;21.0;-3.0;18.0
229;18.08;18.0;21.0;-3.0;18.0
239;18.116666666666667;18.0;21.0;-3.0;18.0
249;18.05666666666667;18.0;21.0;-3.0;18.0
259;18.096666666666668;18.0;21.0;-3.0;18.0
269;18.093333333333334;18.0;21.0;-3.0;18.0
279;18.096666666666668;18.0;21.0;-3.0;18.0
289;18.13;18.0;21.0;-3.0;18.0
299;18.073333333333334;18.0;21.0;-3.0;18.0
309;18.096666666666668;18.0;21.0;-3.0;18.0
319;18.12;18.0;21.0;-3.0;18.0
329;18.12;18.0;21.0;-3.0;18.0
339;18.13;18.0;21.0;-3.0;18.0
349;18.12;18.0;21.0;-3.0;18.0
359;18.13;18.0;21.0;-3.0;18.0
369;18.116666666666667;18.0;21.0;-3.0;18.0
379;18.083333333333332;18.0;21.0;-3.0;18.0
389;18.073333333333334;18.0;21.0;-3.0;18.0
399;18.086666666666666;18.0;21.0;-3.0;18.0
409;18.096666666666668;18.0;21.0;-3.0;18.0
419;18.06;18.0;21.0;-3.0;18.0
429;18.06;18.0;21.0;-3.0;18.0
439;18.10333333333333;18.0;21.0;-3.0;18.0
449;18.143333333333334;18.0;21.0;-3.0;18.0
459;18.053333333333335;18.0;21.0;-3.0;18.0
469;18.083333333333332;18.0;21.0;-3.0;18.0
479;18.126666666666665;18.0;21.0;-3.0;18.0
489;18.176666666666666;18.0;21.0;-3.0;18.0
499;18.14;18.0;21.0;-3.0;18.0
509;18.123333333333335;18.0;21.0;-3.0;18.0
519;18.126666666666665;18.0;21.0;-3.0;18.0
529;18.10333333333333;18.0;21.0;-3.0;18.0
539;18.1;18.0;21.0;-3.0;18.0
549;18.11;18.0;21.0;-3.0;18.0
559;18.13;18.0;21.0;-3.0;18.0
569;18.093333333333334;18.0;21.0;-3.0;18.0
579;18.08;18.0;21.0;-3.0;18.0
589;18.08;18.0;21.0;-3.0;18.0
599;18.07;18.0;21.0;-3.0;18.0
609;18.136666666666667;18.0;21.0;-3.0;18.0
619;18.12;18.0;21.0;-3.0;18.0
629;18.1;18.0;21.0;-3.0;18.0
639;18.086666666666666;18.0;21.0;-3.0;18.0
649;18.12;18.0;21.0;-3.0;18.0
659;18.13;18.0;21.0;-3.0;18.0
669;18.063333333333333;18.0;21.0;-3.0;18.0
679;18.113333333333333;18.0;21.0;-3.0;18.0
689;18.133333333333333;18.0;21.0;-3.0;18.0
699;18.08;18.0;21.0;-3.0;18.0
709;18.063333333333333;18.0;21.0;-3.0;18.0
719;18.106666666666666;18.0;21.0;-3.0;18.0
729;18.143333333333334;18.0;21.0;-3.0;18.0
739;18.17;18.0;21.0;-3.0;18.0
749;18.096666666666668;18.0;21.0;-3.0;18.0
759;18.1;18.0;21.0;-3.0;18.0
769;18.076666666666668;18.0;21.0;-3.0;18.0
779;18.10333333333333;18.0;21.0;-3.0;18.0
789;18.093333333333334;18.0;21.0;-3.0;18.0
799;18.116666666666667;18.0;21.0;-3.0;18.0
809;18.106666666666666;18.0;21.0;-3.0;18.0
819;18.14666666666667;18.0;21.0;-3.0;18.0
829;18.113333333333333;18.0;21.0;-3.0;18.0
839;18.116666666666667;18.0;21.0;-3.0;18.0
849;18.113333333333333;18.0;21.0;-3.0;18.0
859;18.066666666666666;18.0;21.0;-3.0;18.0
869;18.12;18.0;21.0;-3.0;18.0
879;18.07;18.0;21.0;-3.0;18.0
889;18.13;18.0;21.0;-3.0;18.0
899;18.08;18.0;21.0;-3.0;18.0
909;18.11;18.0;21.0;-3.0;18.0
919;18.093333333333334;18.0;21.0;-3.0;18.0
