geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
0;84.60333333333334;69.0;101.0;-32.0;69.0
0;75.47333333333333;66.0;86.0;-20.0;66.0
9;56.016666666666666;54.0;59.0;-5.0;54.0
19;48.376666666666665;47.0;51.0;-4.0;47.0
29;41.07666666666667;40.0;44.0;-4.0;40.0
39;37.1;36.0;40.0;-4.0;36.0
49;35.07666666666667;34.0;38.0;-4.0;34.0
59;33.056666666666665;33.0;36.0;-3.0;33.0
69;31.453333333333333;31.0;35.0;-4.0;31.0
79;30.106666666666666;29.0;33.0;-4.0;29.0
89;26.11;26.0;29.0;-3.0;26.0
99;24.113333333333333;24.0;27.0;-3.0;24.0
109;22.04;22.0;25.0;-3.0;22.0
119;21.126666666666665;21.0;24.0;-3.0;21.0
129;21.12;21.0;24.0;-3.0;21.0
139;21.11;21.0;24.0;-3.0;21.0
149;21.04;21.0;24.0;-3.0;21.0
159;21.1;21.0;24.0;-3.0;21.0
169;21.043333333333333;21.0;24.0;-3.0;21.0
179;21.13;21.0;24.0;-3.0;21.0
189;21.11;21.0;24.0;-3.0;21.0
199;21.116666666666667;21.0;24.0;-3.0;21.0
209;21.126666666666665;21.0;24.0;-3.0;21.0
219;20.366666666666667;20.0;24.0;-4.0;20.0
229;20.05666666666667;20.0;23.0;-3.0;20.0
239;20.126666666666665;20.0;23.0;-3.0;20.0
249;20.063333333333333;20.0;23.0;-3.0;20.0
259;20.086666666666666;19.0;23.0;-4.0;19.0
269;19.063333333333333;19.0;22.0;-3.0;19.0
279;19.126666666666665;19.0;22.0;-3.0;19.0
289;19.096666666666668;19.0;22.0;-3.0;19.0
299;19.073333333333334;19.0;22.0;-3.0;19.0
309;19.09;19.0;22.0;-3.0;19.0
319;19.12;19.0;22.0;-3.0;19.0
329;19.143333333333334;19.0;22.0;-3.0;19.0
339;19.13;19.0;22.0;-3.0;19.0
349;19.113333333333333;19.0;22.0;-3.0;19.0
359;19.13;19.0;22.0;-3.0;19.0
369;19.133333333333333;19.0;22.0;-3.0;19.0
379;19.066666666666666;19.0;22.0;-3.0;19.0
389;19.07;19.0;22.0;-3.0;19.0
399;19.073333333333334;19.0;22.0;-3.0;19.0
409;19.11;19.0;22.0;-3.0;19.0
419;19.09;19.0;22.0;-3.0;19.0
429;19.083333333333332;19.0;22.0;-3.0;19.0
439;19.10333333333333;19.0;22.0;-3.0;19.0
449;19.106666666666666;19.0;22.0;-3.0;19.0
459;19.083333333333332;19.0;22.0;-3.0;19.0
469;19.083333333333332;19.0;22.0;-3.0;19.0
479;19.106666666666666;19.0;22.0;-3.0;19.0
489;19.226666666666667;19.0;22.0;-3.0;19.0
499;19.096666666666668;19.0;22.0;-3.0;19.0
509;19.143333333333334;19.0;22.0;-3.0;19.0
519;19.1;19.0;22.0;-3.0;19.0
529;19.106666666666666;19.0;22.0;-3.0;19.0
539;19.096666666666668;19.0;22.0;-3.0;19.0
549;19.106666666666666;19.0;22.0;-3.0;19.0
559;19.126666666666665;19.0;22.0;-3.0;19.0
569;19.113333333333333;19.0;22.0;-3.0;19.0
579;19.083333333333332;19.0;22.0;-3.0;19.0
589;19.086666666666666;19.0;22.0;-3.0;19.0
599;19.053333333333335;19.0;22.0;-3.0;19.0
609;19.096666666666668;19.0;22.0;-3.0;19.0
619;19.116666666666667;19.0;22.0;-3.0;19.0
629;19.09;19.0;22.0;-3.0;19.0
639;19.096666666666668;19.0;22.0;-3.0;19.0
649;19.106666666666666;19.0;22.0;-3.0;19.0
659;19.14666666666667;19.0;22.0;-3.0;19.0
669;19.076666666666668;19.0;22.0;-3.0;19.0
679;19.116666666666667;19.0;22.0;-3.0;19.0
689;19.12;19.0;22.0;-3.0;19.0
699;19.10333333333333;19.0;22.0;-3.0;19.0
709;19.063333333333333;19.0;22.0;-3.0;19.0
719;19.12;19.0;22.0;-3.0;19.0
729;19.126666666666665;19.0;22.0;-3.0;19.0
739;19.12;19.0;22.0;-3.0;19.0
749;19.13;19.0;22.0;-3.0;19.0
759;19.136666666666667;19.0;22.0;-3.0;19.0
769;19.073333333333334;19.0;22.0;-3.0;19.0
779;18.09;18.0;21.0;-3.0;18.0
789;18.10333333333333;18.0;21.0;-3.0;18.0
799;18.1;18.0;21.0;-3.0;18.0
809;18.113333333333333;18.0;21.0;-3.0;18.0
819;18.133333333333333;18.0;21.0;-3.0;18.0
829;18.116666666666667;18.0;21.0;-3.0;18.0
839;18.096666666666668;18.0;21.0;-3.0;18.0
849;18.116666666666667;18.0;21.0;-3.0;18.0
859;18.1;18.0;21.0;-3.0;18.0
869;18.13;18.0;21.0;-3.0;18.0
879;18.093333333333334;18.0;21.0;-3.0;18.0
889;18.163333333333334;18.0;21.0;-3.0;18.0
899;18.076666666666668;18.0;21.0;-3.0;18.0
