geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
0;84.60333333333334;69.0;101.0;-32.0;69.0
0;75.47333333333333;66.0;86.0;-20.0;66.0
9;57.53666666666667;55.0;61.0;-6.0;55.0
19;47.14333333333333;46.0;52.0;-6.0;46.0
29;41.04666666666667;41.0;43.0;-2.0;41.0
39;34.09;33.0;37.0;-4.0;33.0
49;31.263333333333332;31.0;34.0;-3.0;31.0
59;29.046666666666667;28.0;32.0;-4.0;28.0
69;26.12;26.0;29.0;-3.0;26.0
79;26.083333333333332;26.0;29.0;-3.0;26.0
89;25.12;25.0;28.0;-3.0;25.0
99;25.113333333333333;25.0;28.0;-3.0;25.0
109;25.036666666666665;23.0;28.0;-5.0;23.0
119;23.13;23.0;26.0;-3.0;23.0
129;22.126666666666665;22.0;25.0;-3.0;22.0
139;22.106666666666666;22.0;25.0;-3.0;22.0
149;22.053333333333335;22.0;25.0;-3.0;22.0
159;22.13;22.0;25.0;-3.0;22.0
169;22.07;22.0;25.0;-3.0;22.0
179;21.123333333333335;21.0;24.0;-3.0;21.0
189;20.086666666666666;20.0;23.0;-3.0;20.0
199;20.10333333333333;20.0;23.0;-3.0;20.0
209;20.13;20.0;23.0;-3.0;20.0
219;20.10333333333333;20.0;23.0;-3.0;20.0
229;20.086666666666666;20.0;23.0;-3.0;20.0
239;20.11;20.0;23.0;-3.0;20.0
249;20.066666666666666;20.0;23.0;-3.0;20.0
259;20.093333333333334;20.0;23.0;-3.0;20.0
269;20.06;20.0;23.0;-3.0;20.0
279;20.11;20.0;23.0;-3.0;20.0
289;20.10333333333333;20.0;23.0;-3.0;20.0
299;20.073333333333334;20.0;23.0;-3.0;20.0
309;20.10333333333333;20.0;23.0;-3.0;20.0
319;20.133333333333333;20.0;23.0;-3.0;20.0
329;20.12;20.0;23.0;-3.0;20.0
339;19.126666666666665;19.0;22.0;-3.0;19.0
349;19.14;19.0;22.0;-3.0;19.0
359;19.106666666666666;19.0;22.0;-3.0;19.0
369;19.113333333333333;19.0;22.0;-3.0;19.0
379;19.09;19.0;22.0;-3.0;19.0
389;19.066666666666666;19.0;22.0;-3.0;19.0
399;19.09;19.0;22.0;-3.0;19.0
409;19.083333333333332;19.0;22.0;-3.0;19.0
419;19.05666666666667;19.0;22.0;-3.0;19.0
429;19.076666666666668;19.0;22.0;-3.0;19.0
439;19.106666666666666;19.0;22.0;-3.0;19.0
449;19.153333333333332;19.0;22.0;-3.0;19.0
459;19.063333333333333;19.0;22.0;-3.0;19.0
469;19.096666666666668;19.0;22.0;-3.0;19.0
479;19.123333333333335;19.0;22.0;-3.0;19.0
489;18.183333333333334;18.0;21.0;-3.0;18.0
499;18.143333333333334;18.0;21.0;-3.0;18.0
509;18.15;18.0;21.0;-3.0;18.0
519;15.13;15.0;18.0;-3.0;15.0
529;15.073333333333334;15.0;18.0;-3.0;15.0
539;15.086666666666666;15.0;18.0;-3.0;15.0
549;15.116666666666667;15.0;18.0;-3.0;15.0
559;15.106666666666667;15.0;18.0;-3.0;15.0
569;15.103333333333333;15.0;18.0;-3.0;15.0
579;15.063333333333333;15.0;18.0;-3.0;15.0
589;15.106666666666667;15.0;18.0;-3.0;15.0
599;15.093333333333334;15.0;18.0;-3.0;15.0
609;15.106666666666667;15.0;18.0;-3.0;15.0
619;15.14;15.0;18.0;-3.0;15.0
629;15.106666666666667;15.0;18.0;-3.0;15.0
639;15.09;15.0;18.0;-3.0;15.0
649;15.1;15.0;18.0;-3.0;15.0
659;15.133333333333333;15.0;18.0;-3.0;15.0
669;15.08;15.0;18.0;-3.0;15.0
679;15.12;15.0;18.0;-3.0;15.0
689;15.123333333333333;15.0;18.0;-3.0;15.0
699;15.116666666666667;15.0;18.0;-3.0;15.0
709;15.076666666666666;15.0;18.0;-3.0;15.0
719;15.093333333333334;15.0;18.0;-3.0;15.0
729;15.156666666666666;15.0;18.0;-3.0;15.0
739;15.136666666666667;15.0;18.0;-3.0;15.0
749;15.126666666666667;15.0;18.0;-3.0;15.0
759;15.133333333333333;15.0;18.0;-3.0;15.0
769;15.06;15.0;18.0;-3.0;15.0
779;15.123333333333333;15.0;18.0;-3.0;15.0
789;15.103333333333333;15.0;18.0;-3.0;15.0
799;15.116666666666667;15.0;18.0;-3.0;15.0
809;15.093333333333334;15.0;18.0;-3.0;15.0
819;15.156666666666666;15.0;18.0;-3.0;15.0
829;15.153333333333334;15.0;18.0;-3.0;15.0
839;15.1;15.0;18.0;-3.0;15.0
849;15.113333333333333;15.0;18.0;-3.0;15.0
859;15.083333333333334;15.0;18.0;-3.0;15.0
869;15.12;15.0;18.0;-3.0;15.0
879;15.1;15.0;18.0;-3.0;15.0
889;15.146666666666667;15.0;18.0;-3.0;15.0
899;15.1;15.0;18.0;-3.0;15.0
