geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.05
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
0;84.60333333333334;69.0;101.0;-32.0;69.0
0;75.47333333333333;66.0;86.0;-20.0;66.0
9;58.06;56.0;61.0;-5.0;56.0
19;50.25;47.0;53.0;-6.0;47.0
29;39.07666666666667;39.0;42.0;-3.0;39.0
39;37.07666666666667;36.0;40.0;-4.0;36.0
49;35.27333333333333;34.0;39.0;-5.0;34.0
59;32.056666666666665;32.0;35.0;-3.0;32.0
69;29.983333333333334;28.0;33.0;-5.0;28.0
79;27.093333333333334;27.0;30.0;-3.0;27.0
89;25.26;25.0;29.0;-4.0;25.0
99;25.113333333333333;25.0;28.0;-3.0;25.0
109;24.07;24.0;27.0;-3.0;24.0
119;23.12;23.0;26.0;-3.0;23.0
129;19.776666666666667;18.0;25.0;-7.0;18.0
139;18.13;18.0;21.0;-3.0;18.0
149;16.05666666666667;16.0;19.0;-3.0;16.0
159;15.133333333333333;15.0;18.0;-3.0;15.0
169;15.09;15.0;18.0;-3.0;15.0
179;14.14;14.0;17.0;-3.0;14.0
189;14.103333333333333;14.0;17.0;-3.0;14.0
199;14.14;14.0;17.0;-3.0;14.0
209;14.166666666666666;14.0;17.0;-3.0;14.0
219;14.106666666666667;14.0;17.0;-3.0;14.0
229;14.08;14.0;17.0;-3.0;14.0
239;14.1;14.0;17.0;-3.0;14.0
249;14.07;14.0;17.0;-3.0;14.0
259;14.106666666666667;14.0;17.0;-3.0;14.0
269;14.096666666666666;14.0;17.0;-3.0;14.0
279;14.13;14.0;17.0;-3.0;14.0
289;14.12;14.0;17.0;-3.0;14.0
299;14.103333333333333;14.0;17.0;-3.0;14.0
309;14.093333333333334;14.0;17.0;-3.0;14.0
319;14.113333333333333;14.0;17.0;-3.0;14.0
329;14.133333333333333;14.0;17.0;-3.0;14.0
339;14.13;14.0;17.0;-3.0;14.0
349;14.14;14.0;17.0;-3.0;14.0
359;14.15;14.0;17.0;-3.0;14.0
369;14.136666666666667;14.0;17.0;-3.0;14.0
379;14.08;14.0;17.0;-3.0;14.0
389;14.07;14.0;17.0;-3.0;14.0
399;14.106666666666667;14.0;17.0;-3.0;14.0
409;14.103333333333333;14.0;17.0;-3.0;14.0
419;14.086666666666666;14.0;17.0;-3.0;14.0
429;14.08;14.0;17.0;-3.0;14.0
439;14.13;14.0;17.0;-3.0;14.0
449;14.163333333333334;14.0;17.0;-3.0;14.0
459;14.073333333333334;14.0;17.0;-3.0;14.0
469;14.11;14.0;17.0;-3.0;14.0
479;14.126666666666667;14.0;17.0;-3.0;14.0
489;14.193333333333333;14.0;17.0;-3.0;14.0
499;14.12;14.0;17.0;-3.0;14.0
509;14.16;14.0;17.0;-3.0;14.0
519;14.106666666666667;14.0;17.0;-3.0;14.0
529;14.1;14.0;17.0;-3.0;14.0
539;14.1;14.0;17.0;-3.0;14.0
549;14.126666666666667;14.0;17.0;-3.0;14.0
559;14.1;14.0;17.0;-3.0;14.0
569;14.12;14.0;17.0;-3.0;14.0
579;14.063333333333333;14.0;17.0;-3.0;14.0
589;14.113333333333333;14.0;17.0;-3.0;14.0
599;14.063333333333333;14.0;17.0;-3.0;14.0
609;14.11;14.0;17.0;-3.0;14.0
619;14.133333333333333;14.0;17.0;-3.0;14.0
629;14.113333333333333;14.0;17.0;-3.0;14.0
639;14.106666666666667;14.0;17.0;-3.0;14.0
649;14.12;14.0;17.0;-3.0;14.0
659;14.123333333333333;14.0;17.0;-3.0;14.0
669;14.08;14.0;17.0;-3.0;14.0
679;14.15;14.0;17.0;-3.0;14.0
689;14.116666666666667;14.0;17.0;-3.0;14.0
699;14.126666666666667;14.0;17.0;-3.0;14.0
709;14.06;14.0;17.0;-3.0;14.0
719;14.1;14.0;17.0;-3.0;14.0
729;14.146666666666667;14.0;17.0;-3.0;14.0
739;14.15;14.0;17.0;-3.0;14.0
749;14.096666666666666;14.0;17.0;-3.0;14.0
759;14.123333333333333;14.0;17.0;-3.0;14.0
769;14.096666666666666;14.0;17.0;-3.0;14.0
779;14.136666666666667;14.0;17.0;-3.0;14.0
789;14.12;14.0;17.0;-3.0;14.0
799;14.093333333333334;14.0;17.0;-3.0;14.0
809;14.096666666666666;14.0;17.0;-3.0;14.0
819;14.16;14.0;17.0;-3.0;14.0
829;14.136666666666667;14.0;17.0;-3.0;14.0
839;14.113333333333333;14.0;17.0;-3.0;14.0
849;14.113333333333333;14.0;17.0;-3.0;14.0
859;14.103333333333333;14.0;17.0;-3.0;14.0
869;14.126666666666667;14.0;17.0;-3.0;14.0
879;14.08;14.0;17.0;-3.0;14.0
889;13.36;13.0;17.0;-4.0;13.0
899;13.05;13.0;16.0;-3.0;13.0
909;13.123333333333333;13.0;16.0;-3.0;13.0
919;13.083333333333334;13.0;16.0;-3.0;13.0
929;13.11;13.0;16.0;-3.0;13.0
939;13.09;12.0;16.0;-4.0;12.0
949;12.123333333333333;12.0;15.0;-3.0;12.0
959;12.136666666666667;12.0;15.0;-3.0;12.0
969;12.173333333333334;12.0;15.0;-3.0;12.0
979;12.156666666666666;12.0;15.0;-3.0;12.0
989;12.083333333333334;12.0;15.0;-3.0;12.0
999;12.136666666666667;12.0;15.0;-3.0;12.0
1009;12.05;12.0;15.0;-3.0;12.0
1019;12.136666666666667;12.0;15.0;-3.0;12.0
1029;12.11;12.0;15.0;-3.0;12.0
1039;12.126666666666667;12.0;15.0;-3.0;12.0
1049;12.173333333333334;12.0;15.0;-3.0;12.0
1059;12.086666666666666;12.0;15.0;-3.0;12.0
1069;12.083333333333334;12.0;15.0;-3.0;12.0
1079;12.113333333333333;12.0;15.0;-3.0;12.0
1089;12.083333333333334;12.0;15.0;-3.0;12.0
1099;12.15;12.0;15.0;-3.0;12.0
1109;12.143333333333333;12.0;15.0;-3.0;12.0
1119;12.12;12.0;15.0;-3.0;12.0
1129;12.12;12.0;15.0;-3.0;12.0
1139;12.07;12.0;15.0;-3.0;12.0
1149;12.136666666666667;12.0;15.0;-3.0;12.0
1159;12.113333333333333;12.0;15.0;-3.0;12.0
1169;12.1;12.0;15.0;-3.0;12.0
1179;12.17;12.0;15.0;-3.0;12.0
1189;12.116666666666667;12.0;15.0;-3.0;12.0
1199;12.103333333333333;12.0;15.0;-3.0;12.0
1209;12.133333333333333;12.0;15.0;-3.0;12.0
1219;12.133333333333333;12.0;15.0;-3.0;12.0
1229;12.09;12.0;15.0;-3.0;12.0
1239;12.063333333333333;12.0;15.0;-3.0;12.0
1249;12.086666666666666;12.0;15.0;-3.0;12.0
1259;12.09;12.0;15.0;-3.0;12.0
1269;12.09;12.0;15.0;-3.0;12.0
1279;12.133333333333333;12.0;15.0;-3.0;12.0
1289;12.12;12.0;15.0;-3.0;12.0
1299;12.1;12.0;15.0;-3.0;12.0
1309;12.116666666666667;12.0;15.0;-3.0;12.0
1319;12.146666666666667;12.0;15.0;-3.0;12.0
1329;12.16;12.0;15.0;-3.0;12.0
1339;12.106666666666667;12.0;15.0;-3.0;12.0
1349;12.1;12.0;15.0;-3.0;12.0
1359;12.126666666666667;12.0;15.0;-3.0;12.0
1369;12.066666666666666;12.0;15.0;-3.0;12.0
1379;12.11;12.0;15.0;-3.0;12.0
1389;12.046666666666667;12.0;15.0;-3.0;12.0
1399;12.106666666666667;12.0;15.0;-3.0;12.0
1409;12.063333333333333;12.0;15.0;-3.0;12.0
1419;12.213333333333333;12.0;15.0;-3.0;12.0
1429;12.126666666666667;12.0;15.0;-3.0;12.0
1439;12.11;12.0;15.0;-3.0;12.0
1449;12.096666666666666;12.0;15.0;-3.0;12.0
1459;12.11;12.0;15.0;-3.0;12.0
1469;12.1;12.0;15.0;-3.0;12.0
1479;12.056666666666667;12.0;15.0;-3.0;12.0
1489;12.15;12.0;15.0;-3.0;12.0
1499;12.113333333333333;12.0;15.0;-3.0;12.0
1509;12.096666666666666;12.0;15.0;-3.0;12.0
1519;12.11;12.0;15.0;-3.0;12.0
1529;12.08;12.0;15.0;-3.0;12.0
1539;12.096666666666666;12.0;15.0;-3.0;12.0
1549;12.173333333333334;12.0;15.0;-3.0;12.0
1559;12.163333333333334;12.0;15.0;-3.0;12.0
1569;12.1;12.0;15.0;-3.0;12.0
1579;12.143333333333333;12.0;15.0;-3.0;12.0
1589;12.12;12.0;15.0;-3.0;12.0
1599;12.16;12.0;15.0;-3.0;12.0
1609;12.146666666666667;12.0;15.0;-3.0;12.0
1619;12.116666666666667;12.0;15.0;-3.0;12.0
1629;12.126666666666667;12.0;15.0;-3.0;12.0
1639;12.14;12.0;15.0;-3.0;12.0
1649;12.106666666666667;12.0;15.0;-3.0;12.0
1659;12.113333333333333;12.0;15.0;-3.0;12.0
1669;12.2;12.0;15.0;-3.0;12.0
1679;12.076666666666666;12.0;15.0;-3.0;12.0
1689;12.07;12.0;15.0;-3.0;12.0
1699;12.103333333333333;12.0;15.0;-3.0;12.0
1709;12.133333333333333;12.0;15.0;-3.0;12.0
1719;12.076666666666666;12.0;15.0;-3.0;12.0
1729;12.186666666666667;12.0;15.0;-3.0;12.0
1739;12.12;12.0;15.0;-3.0;12.0
1749;12.093333333333334;12.0;15.0;-3.0;12.0
1759;11.313333333333333;11.0;15.0;-4.0;11.0
1769;11.056666666666667;11.0;14.0;-3.0;11.0
1779;11.116666666666667;11.0;14.0;-3.0;11.0
1789;11.073333333333334;11.0;14.0;-3.0;11.0
1799;11.093333333333334;11.0;14.0;-3.0;11.0
1809;11.176666666666666;11.0;14.0;-3.0;11.0
1819;11.176666666666666;11.0;14.0;-3.0;11.0
1829;11.06;11.0;14.0;-3.0;11.0
1839;11.093333333333334;11.0;14.0;-3.0;11.0
1849;11.126666666666667;11.0;14.0;-3.0;11.0
1859;11.176666666666666;11.0;14.0;-3.0;11.0
1869;11.096666666666666;11.0;14.0;-3.0;11.0
1879;11.113333333333333;11.0;14.0;-3.0;11.0
1889;11.07;11.0;14.0;-3.0;11.0
1899;11.206666666666667;11.0;14.0;-3.0;11.0
1909;11.046666666666667;11.0;14.0;-3.0;11.0
1919;11.083333333333334;11.0;14.0;-3.0;11.0
1929;11.15;11.0;14.0;-3.0;11.0
1939;11.133333333333333;11.0;14.0;-3.0;11.0
1949;11.1;11.0;14.0;-3.0;11.0
1959;11.103333333333333;11.0;14.0;-3.0;11.0
1969;11.146666666666667;11.0;14.0;-3.0;11.0
1979;11.123333333333333;11.0;14.0;-3.0;11.0
1989;11.073333333333334;11.0;14.0;-3.0;11.0
1999;11.07;11.0;14.0;-3.0;11.0
2009;11.116666666666667;11.0;14.0;-3.0;11.0
2019;11.106666666666667;11.0;14.0;-3.0;11.0
2029;11.073333333333334;11.0;14.0;-3.0;11.0
