geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
0;84.60333333333334;69.0;101.0;-32.0;69.0
0;75.45666666666666;66.0;86.0;-20.0;66.0
9;57.31333333333333;56.0;60.0;-4.0;56.0
19;47.07333333333333;46.0;50.0;-4.0;46.0
29;44.05;42.0;47.0;-5.0;42.0
39;37.1;37.0;40.0;-3.0;37.0
49;30.906666666666666;29.0;34.0;-5.0;29.0
59;27.05;27.0;29.0;-2.0;27.0
69;27.096666666666668;27.0;30.0;-3.0;27.0
79;26.363333333333333;26.0;29.0;-3.0;26.0
89;26.113333333333333;25.0;29.0;-4.0;25.0
99;24.36;24.0;28.0;-4.0;24.0
109;24.063333333333333;24.0;27.0;-3.0;24.0
119;24.116666666666667;24.0;27.0;-3.0;24.0
129;24.11;24.0;27.0;-3.0;24.0
139;24.076666666666668;22.0;27.0;-5.0;22.0
149;21.036666666666665;21.0;24.0;-3.0;21.0
159;20.14666666666667;20.0;23.0;-3.0;20.0
169;19.336666666666666;19.0;22.0;-3.0;19.0
179;19.1;19.0;22.0;-3.0;19.0
189;19.08;19.0;22.0;-3.0;19.0
199;19.133333333333333;19.0;22.0;-3.0;19.0
209;19.143333333333334;19.0;22.0;-3.0;19.0
219;19.10333333333333;19.0;22.0;-3.0;19.0
229;19.09;19.0;22.0;-3.0;19.0
239;19.086666666666666;19.0;22.0;-3.0;19.0
249;19.063333333333333;19.0;22.0;-3.0;19.0
259;19.09;19.0;22.0;-3.0;19.0
269;18.073333333333334;18.0;21.0;-3.0;18.0
279;18.123333333333335;18.0;21.0;-3.0;18.0
289;18.13;18.0;21.0;-3.0;18.0
299;18.09;18.0;21.0;-3.0;18.0
309;18.096666666666668;18.0;21.0;-3.0;18.0
319;18.11;18.0;21.0;-3.0;18.0
329;17.133333333333333;17.0;20.0;-3.0;17.0
339;17.116666666666667;17.0;20.0;-3.0;17.0
349;17.096666666666668;17.0;20.0;-3.0;17.0
359;17.116666666666667;17.0;20.0;-3.0;17.0
369;14.096666666666666;14.0;17.0;-3.0;14.0
379;14.076666666666666;14.0;17.0;-3.0;14.0
389;14.08;14.0;17.0;-3.0;14.0
399;14.106666666666667;14.0;17.0;-3.0;14.0
409;14.11;14.0;17.0;-3.0;14.0
419;14.076666666666666;14.0;17.0;-3.0;14.0
429;14.093333333333334;14.0;17.0;-3.0;14.0
439;14.12;14.0;17.0;-3.0;14.0
449;14.14;14.0;17.0;-3.0;14.0
459;14.063333333333333;14.0;17.0;-3.0;14.0
469;14.106666666666667;14.0;17.0;-3.0;14.0
479;14.133333333333333;14.0;17.0;-3.0;14.0
489;14.23;14.0;17.0;-3.0;14.0
499;14.13;14.0;17.0;-3.0;14.0
509;14.163333333333334;14.0;17.0;-3.0;14.0
519;14.123333333333333;14.0;17.0;-3.0;14.0
529;14.113333333333333;14.0;17.0;-3.0;14.0
539;14.096666666666666;14.0;17.0;-3.0;14.0
549;14.106666666666667;14.0;17.0;-3.0;14.0
559;14.11;14.0;17.0;-3.0;14.0
569;14.12;14.0;17.0;-3.0;14.0
579;14.05;14.0;17.0;-3.0;14.0
589;14.103333333333333;14.0;17.0;-3.0;14.0
599;14.076666666666666;14.0;17.0;-3.0;14.0
609;14.1;14.0;17.0;-3.0;14.0
619;14.15;14.0;17.0;-3.0;14.0
629;14.103333333333333;14.0;17.0;-3.0;14.0
639;14.02;13.0;17.0;-4.0;13.0
649;12.136666666666667;12.0;15.0;-3.0;12.0
659;12.14;12.0;15.0;-3.0;12.0
669;12.073333333333334;12.0;15.0;-3.0;12.0
679;12.136666666666667;12.0;15.0;-3.0;12.0
689;12.16;12.0;15.0;-3.0;12.0
699;12.123333333333333;12.0;15.0;-3.0;12.0
709;12.056666666666667;12.0;15.0;-3.0;12.0
719;12.103333333333333;12.0;15.0;-3.0;12.0
729;12.163333333333334;12.0;15.0;-3.0;12.0
739;12.136666666666667;12.0;15.0;-3.0;12.0
749;12.106666666666667;12.0;15.0;-3.0;12.0
759;12.116666666666667;12.0;15.0;-3.0;12.0
769;12.063333333333333;12.0;15.0;-3.0;12.0
779;12.116666666666667;12.0;15.0;-3.0;12.0
789;12.12;12.0;15.0;-3.0;12.0
799;12.13;12.0;15.0;-3.0;12.0
809;12.113333333333333;12.0;15.0;-3.0;12.0
819;12.153333333333334;12.0;15.0;-3.0;12.0
829;12.146666666666667;12.0;15.0;-3.0;12.0
839;12.09;12.0;15.0;-3.0;12.0
849;12.116666666666667;12.0;15.0;-3.0;12.0
859;12.093333333333334;12.0;15.0;-3.0;12.0
869;12.156666666666666;12.0;15.0;-3.0;12.0
879;12.106666666666667;12.0;15.0;-3.0;12.0
889;12.14;12.0;15.0;-3.0;12.0
899;12.083333333333334;12.0;15.0;-3.0;12.0
