geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.05
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
0;84.60333333333334;69.0;101.0;-32.0;69.0
0;75.42;66.0;86.0;-20.0;66.0
9;56.153333333333336;55.0;60.0;-5.0;55.0
19;49.03666666666667;48.0;53.0;-5.0;48.0
29;41.733333333333334;38.0;46.0;-8.0;38.0
39;36.086666666666666;36.0;39.0;-3.0;36.0
49;32.473333333333336;32.0;35.0;-3.0;32.0
59;31.313333333333333;31.0;35.0;-4.0;31.0
69;30.08;30.0;33.0;-3.0;30.0
79;30.106666666666666;30.0;33.0;-3.0;30.0
89;27.1;27.0;30.0;-3.0;27.0
99;27.076666666666668;27.0;30.0;-3.0;27.0
109;26.066666666666666;26.0;29.0;-3.0;26.0
119;25.10333333333333;25.0;28.0;-3.0;25.0
129;24.116666666666667;24.0;27.0;-3.0;24.0
139;24.1;24.0;27.0;-3.0;24.0
149;24.03;24.0;27.0;-3.0;24.0
159;24.113333333333333;24.0;27.0;-3.0;24.0
169;24.086666666666666;24.0;27.0;-3.0;24.0
179;24.113333333333333;24.0;27.0;-3.0;24.0
189;22.093333333333334;22.0;25.0;-3.0;22.0
199;22.126666666666665;22.0;25.0;-3.0;22.0
209;22.113333333333333;22.0;25.0;-3.0;22.0
219;22.10333333333333;22.0;25.0;-3.0;22.0
229;22.073333333333334;22.0;25.0;-3.0;22.0
239;22.093333333333334;22.0;25.0;-3.0;22.0
249;22.07;22.0;25.0;-3.0;22.0
259;22.086666666666666;22.0;25.0;-3.0;22.0
269;22.07;22.0;25.0;-3.0;22.0
279;21.426666666666666;21.0;25.0;-4.0;21.0
289;20.413333333333334;20.0;24.0;-4.0;20.0
299;20.09;20.0;23.0;-3.0;20.0
309;20.086666666666666;20.0;23.0;-3.0;20.0
319;20.096666666666668;20.0;23.0;-3.0;20.0
329;20.113333333333333;20.0;23.0;-3.0;20.0
339;19.13;19.0;22.0;-3.0;19.0
349;19.136666666666667;19.0;22.0;-3.0;19.0
359;19.126666666666665;19.0;22.0;-3.0;19.0
369;19.11;19.0;22.0;-3.0;19.0
379;19.063333333333333;19.0;22.0;-3.0;19.0
389;19.093333333333334;19.0;22.0;-3.0;19.0
399;19.086666666666666;19.0;22.0;-3.0;19.0
409;18.083333333333332;18.0;21.0;-3.0;18.0
419;18.08;18.0;21.0;-3.0;18.0
429;18.093333333333334;18.0;21.0;-3.0;18.0
439;18.133333333333333;18.0;21.0;-3.0;18.0
449;18.14;18.0;21.0;-3.0;18.0
459;18.086666666666666;18.0;21.0;-3.0;18.0
469;18.08;18.0;21.0;-3.0;18.0
479;18.133333333333333;18.0;21.0;-3.0;18.0
489;18.18;18.0;21.0;-3.0;18.0
499;18.143333333333334;18.0;21.0;-3.0;18.0
509;18.14;18.0;21.0;-3.0;18.0
519;18.1;18.0;21.0;-3.0;18.0
529;18.09;18.0;21.0;-3.0;18.0
539;18.1;18.0;21.0;-3.0;18.0
549;18.10333333333333;18.0;21.0;-3.0;18.0
559;18.133333333333333;18.0;21.0;-3.0;18.0
569;18.106666666666666;18.0;21.0;-3.0;18.0
579;18.05666666666667;18.0;21.0;-3.0;18.0
589;18.096666666666668;18.0;21.0;-3.0;18.0
599;18.08;18.0;21.0;-3.0;18.0
609;18.106666666666666;18.0;21.0;-3.0;18.0
619;18.09;18.0;21.0;-3.0;18.0
629;18.073333333333334;18.0;21.0;-3.0;18.0
639;18.10333333333333;18.0;21.0;-3.0;18.0
649;18.113333333333333;18.0;21.0;-3.0;18.0
659;18.12;18.0;21.0;-3.0;18.0
669;18.08;18.0;21.0;-3.0;18.0
679;18.12;18.0;21.0;-3.0;18.0
689;18.116666666666667;18.0;21.0;-3.0;18.0
699;18.1;18.0;21.0;-3.0;18.0
709;18.063333333333333;18.0;21.0;-3.0;18.0
719;18.12;18.0;21.0;-3.0;18.0
729;18.126666666666665;18.0;21.0;-3.0;18.0
739;18.14;18.0;21.0;-3.0;18.0
749;18.10333333333333;18.0;21.0;-3.0;18.0
759;18.136666666666667;18.0;21.0;-3.0;18.0
769;18.05666666666667;18.0;21.0;-3.0;18.0
779;18.11;18.0;21.0;-3.0;18.0
789;18.093333333333334;18.0;21.0;-3.0;18.0
799;18.10333333333333;18.0;21.0;-3.0;18.0
809;18.096666666666668;18.0;21.0;-3.0;18.0
819;18.12;18.0;21.0;-3.0;18.0
829;18.106666666666666;18.0;21.0;-3.0;18.0
839;18.096666666666668;18.0;21.0;-3.0;18.0
849;18.13;18.0;21.0;-3.0;18.0
859;18.083333333333332;18.0;21.0;-3.0;18.0
869;18.133333333333333;18.0;21.0;-3.0;18.0
879;18.09;18.0;21.0;-3.0;18.0
889;18.11;18.0;21.0;-3.0;18.0
899;18.076666666666668;18.0;21.0;-3.0;18.0
909;18.086666666666666;18.0;21.0;-3.0;18.0
919;18.1;18.0;21.0;-3.0;18.0
929;18.113333333333333;18.0;21.0;-3.0;18.0
939;18.12;18.0;21.0;-3.0;18.0
949;18.126666666666665;18.0;21.0;-3.0;18.0
959;18.126666666666665;18.0;21.0;-3.0;18.0
969;18.176666666666666;18.0;21.0;-3.0;18.0
979;18.126666666666665;18.0;21.0;-3.0;18.0
989;18.08;18.0;21.0;-3.0;18.0
999;18.113333333333333;18.0;21.0;-3.0;18.0
1009;18.06;18.0;21.0;-3.0;18.0
1019;18.10333333333333;18.0;21.0;-3.0;18.0
1029;18.13;18.0;21.0;-3.0;18.0
1039;18.143333333333334;18.0;21.0;-3.0;18.0
1049;18.143333333333334;18.0;21.0;-3.0;18.0
1059;18.05666666666667;18.0;21.0;-3.0;18.0
1069;18.063333333333333;18.0;21.0;-3.0;18.0
1079;18.093333333333334;18.0;21.0;-3.0;18.0
1089;18.096666666666668;18.0;21.0;-3.0;18.0
1099;18.14666666666667;18.0;21.0;-3.0;18.0
1109;18.13;18.0;21.0;-3.0;18.0
1119;18.116666666666667;18.0;21.0;-3.0;18.0
1129;18.126666666666665;18.0;21.0;-3.0;18.0
1139;18.043333333333333;18.0;21.0;-3.0;18.0
1149;18.12;18.0;21.0;-3.0;18.0
1159;18.13;18.0;21.0;-3.0;18.0
1169;18.09;18.0;21.0;-3.0;18.0
1179;18.13;18.0;21.0;-3.0;18.0
1189;18.11;18.0;21.0;-3.0;18.0
1199;18.113333333333333;18.0;21.0;-3.0;18.0
1209;18.123333333333335;18.0;21.0;-3.0;18.0
1219;18.113333333333333;18.0;21.0;-3.0;18.0
1229;18.093333333333334;18.0;21.0;-3.0;18.0
1239;18.053333333333335;18.0;21.0;-3.0;18.0
1249;18.05666666666667;18.0;21.0;-3.0;18.0
1259;18.08;18.0;21.0;-3.0;18.0
1269;18.10333333333333;18.0;21.0;-3.0;18.0
1279;18.133333333333333;18.0;21.0;-3.0;18.0
1289;18.083333333333332;18.0;21.0;-3.0;18.0
1299;18.06;18.0;21.0;-3.0;18.0
1309;18.093333333333334;18.0;21.0;-3.0;18.0
1319;18.16;18.0;21.0;-3.0;18.0
1329;18.143333333333334;18.0;21.0;-3.0;18.0
1339;18.08;18.0;21.0;-3.0;18.0
1349;18.083333333333332;18.0;21.0;-3.0;18.0
1359;18.14;18.0;21.0;-3.0;18.0
1369;18.06;18.0;21.0;-3.0;18.0
1379;18.113333333333333;18.0;21.0;-3.0;18.0
1389;18.053333333333335;18.0;21.0;-3.0;18.0
1399;18.106666666666666;18.0;21.0;-3.0;18.0
1409;18.07;18.0;21.0;-3.0;18.0
1419;18.176666666666666;18.0;21.0;-3.0;18.0
1429;18.11;18.0;21.0;-3.0;18.0
1439;18.086666666666666;18.0;21.0;-3.0;18.0
1449;18.106666666666666;18.0;21.0;-3.0;18.0
1459;18.10333333333333;18.0;21.0;-3.0;18.0
1469;18.086666666666666;18.0;21.0;-3.0;18.0
1479;18.01;17.0;21.0;-4.0;17.0
1489;17.136666666666667;17.0;20.0;-3.0;17.0
1499;17.1;17.0;20.0;-3.0;17.0
1509;17.08;17.0;20.0;-3.0;17.0
1519;17.123333333333335;17.0;20.0;-3.0;17.0
1529;17.093333333333334;17.0;20.0;-3.0;17.0
1539;17.093333333333334;17.0;20.0;-3.0;17.0
1549;17.173333333333332;17.0;20.0;-3.0;17.0
1559;17.166666666666668;17.0;20.0;-3.0;17.0
1569;17.11;17.0;20.0;-3.0;17.0
1579;17.133333333333333;17.0;20.0;-3.0;17.0
1589;17.14666666666667;17.0;20.0;-3.0;17.0
1599;17.15;17.0;20.0;-3.0;17.0
1609;17.113333333333333;17.0;20.0;-3.0;17.0
1619;17.106666666666666;17.0;20.0;-3.0;17.0
1629;17.093333333333334;17.0;20.0;-3.0;17.0
1639;17.166666666666668;17.0;20.0;-3.0;17.0
1649;17.133333333333333;17.0;20.0;-3.0;17.0
1659;17.07;17.0;20.0;-3.0;17.0
1669;17.153333333333332;17.0;20.0;-3.0;17.0
1679;17.083333333333332;17.0;20.0;-3.0;17.0
1689;17.1;17.0;20.0;-3.0;17.0
1699;17.093333333333334;17.0;20.0;-3.0;17.0
1709;17.136666666666667;17.0;20.0;-3.0;17.0
1719;17.076666666666668;17.0;20.0;-3.0;17.0
1729;17.116666666666667;17.0;20.0;-3.0;17.0
1739;17.143333333333334;17.0;20.0;-3.0;17.0
1749;17.096666666666668;17.0;20.0;-3.0;17.0
1759;17.10333333333333;17.0;20.0;-3.0;17.0
1769;17.05666666666667;17.0;20.0;-3.0;17.0
1779;17.1;17.0;20.0;-3.0;17.0
1789;17.073333333333334;17.0;20.0;-3.0;17.0
1799;17.08;17.0;20.0;-3.0;17.0
1809;17.153333333333332;17.0;20.0;-3.0;17.0
1819;17.14;17.0;20.0;-3.0;17.0
1829;17.06;17.0;20.0;-3.0;17.0
1839;17.09;17.0;20.0;-3.0;17.0
1849;17.133333333333333;17.0;20.0;-3.0;17.0
1859;17.176666666666666;17.0;20.0;-3.0;17.0
1869;17.096666666666668;17.0;20.0;-3.0;17.0
1879;17.10333333333333;17.0;20.0;-3.0;17.0
1889;17.076666666666668;17.0;20.0;-3.0;17.0
1899;17.166666666666668;17.0;20.0;-3.0;17.0
1909;17.03;17.0;20.0;-3.0;17.0
1919;17.06;17.0;20.0;-3.0;17.0
1929;17.133333333333333;17.0;20.0;-3.0;17.0
1939;17.123333333333335;17.0;20.0;-3.0;17.0
1949;17.086666666666666;17.0;20.0;-3.0;17.0
1959;17.11;17.0;20.0;-3.0;17.0
1969;17.123333333333335;17.0;20.0;-3.0;17.0
1979;17.11;17.0;20.0;-3.0;17.0
1989;17.06;17.0;20.0;-3.0;17.0
1999;17.066666666666666;17.0;20.0;-3.0;17.0
2009;16.10333333333333;16.0;19.0;-3.0;16.0
2019;16.063333333333333;16.0;19.0;-3.0;16.0
