geracao;media da geracao;fitness do melhor da geracao;fitness do pior da geracao;relacao entre melhor e pior;fitness do melhor da run
Probabilidade Recombinação: 0.7
Probabilidade Mutação: 0.049999999999999996
Tipo de Selecção: Torneio
Tipo de Mutação: Simples Al.
Tamanho População: 300
Máximo de Gerações: 15000
0;84.60333333333334;69.0;101.0;-32.0;69.0
0;75.44;66.0;87.0;-21.0;66.0
9;56.19;54.0;59.0;-5.0;54.0
19;45.86;45.0;49.0;-4.0;45.0
29;39.3;39.0;43.0;-4.0;39.0
39;37.03666666666667;35.0;40.0;-5.0;35.0
49;33.056666666666665;32.0;36.0;-4.0;32.0
59;28.05;28.0;31.0;-3.0;28.0
69;26.116666666666667;26.0;29.0;-3.0;26.0
79;24.09;24.0;27.0;-3.0;24.0
89;23.11;23.0;26.0;-3.0;23.0
99;21.023333333333333;20.0;24.0;-4.0;20.0
109;19.063333333333333;18.0;22.0;-4.0;18.0
119;17.15;17.0;20.0;-3.0;17.0
129;17.14;17.0;20.0;-3.0;17.0
139;17.096666666666668;17.0;20.0;-3.0;17.0
149;17.05;17.0;20.0;-3.0;17.0
159;16.14;16.0;19.0;-3.0;16.0
169;16.06;16.0;19.0;-3.0;16.0
179;16.14;16.0;19.0;-3.0;16.0
189;16.116666666666667;16.0;19.0;-3.0;16.0
199;16.113333333333333;16.0;19.0;-3.0;16.0
209;16.143333333333334;16.0;19.0;-3.0;16.0
219;16.116666666666667;16.0;19.0;-3.0;16.0
229;16.073333333333334;16.0;19.0;-3.0;16.0
239;14.113333333333333;14.0;17.0;-3.0;14.0
249;14.08;14.0;17.0;-3.0;14.0
259;14.11;14.0;17.0;-3.0;14.0
269;13.1;13.0;16.0;-3.0;13.0
279;12.133333333333333;12.0;15.0;-3.0;12.0
289;12.13;12.0;15.0;-3.0;12.0
299;12.06;12.0;15.0;-3.0;12.0
309;12.106666666666667;12.0;15.0;-3.0;12.0
319;12.126666666666667;12.0;15.0;-3.0;12.0
329;12.146666666666667;12.0;15.0;-3.0;12.0
339;12.143333333333333;12.0;15.0;-3.0;12.0
349;12.136666666666667;12.0;15.0;-3.0;12.0
359;12.13;12.0;15.0;-3.0;12.0
369;12.13;12.0;15.0;-3.0;12.0
379;12.09;12.0;15.0;-3.0;12.0
389;12.083333333333334;12.0;15.0;-3.0;12.0
399;12.076666666666666;12.0;15.0;-3.0;12.0
409;12.093333333333334;12.0;15.0;-3.0;12.0
419;12.096666666666666;12.0;15.0;-3.0;12.0
429;12.106666666666667;12.0;15.0;-3.0;12.0
439;12.13;12.0;15.0;-3.0;12.0
449;12.146666666666667;12.0;15.0;-3.0;12.0
459;12.103333333333333;12.0;15.0;-3.0;12.0
469;12.083333333333334;12.0;15.0;-3.0;12.0
479;12.12;12.0;15.0;-3.0;12.0
489;12.21;12.0;15.0;-3.0;12.0
499;12.103333333333333;12.0;15.0;-3.0;12.0
509;12.166666666666666;12.0;15.0;-3.0;12.0
519;12.096666666666666;12.0;15.0;-3.0;12.0
529;12.12;12.0;15.0;-3.0;12.0
539;12.08;12.0;15.0;-3.0;12.0
549;12.12;12.0;15.0;-3.0;12.0
559;12.136666666666667;12.0;15.0;-3.0;12.0
569;12.14;12.0;15.0;-3.0;12.0
579;12.063333333333333;12.0;15.0;-3.0;12.0
589;12.103333333333333;12.0;15.0;-3.0;12.0
599;12.083333333333334;12.0;15.0;-3.0;12.0
609;12.136666666666667;12.0;15.0;-3.0;12.0
619;12.146666666666667;12.0;15.0;-3.0;12.0
629;12.083333333333334;12.0;15.0;-3.0;12.0
639;12.063333333333333;12.0;15.0;-3.0;12.0
649;12.123333333333333;12.0;15.0;-3.0;12.0
659;12.146666666666667;12.0;15.0;-3.0;12.0
669;10.863333333333333;10.0;15.0;-5.0;10.0
679;10.116666666666667;10.0;13.0;-3.0;10.0
689;10.146666666666667;10.0;13.0;-3.0;10.0
699;10.13;10.0;13.0;-3.0;10.0
709;10.066666666666666;10.0;13.0;-3.0;10.0
719;10.11;10.0;13.0;-3.0;10.0
729;10.183333333333334;10.0;13.0;-3.0;10.0
739;10.14;10.0;13.0;-3.0;10.0
749;10.113333333333333;10.0;13.0;-3.0;10.0
759;10.126666666666667;10.0;13.0;-3.0;10.0
769;10.066666666666666;10.0;13.0;-3.0;10.0
779;10.113333333333333;10.0;13.0;-3.0;10.0
789;10.126666666666667;10.0;13.0;-3.0;10.0
799;10.1;10.0;13.0;-3.0;10.0
809;10.116666666666667;10.0;13.0;-3.0;10.0
819;10.166666666666666;10.0;13.0;-3.0;10.0
829;10.153333333333334;10.0;13.0;-3.0;10.0
839;10.12;10.0;13.0;-3.0;10.0
849;10.136666666666667;10.0;13.0;-3.0;10.0
859;10.09;10.0;13.0;-3.0;10.0
869;10.146666666666667;10.0;13.0;-3.0;10.0
879;10.11;10.0;13.0;-3.0;10.0
889;10.173333333333334;10.0;13.0;-3.0;10.0
899;10.093333333333334;10.0;13.0;-3.0;10.0
909;10.126666666666667;10.0;13.0;-3.0;10.0
